Set,일자,품목0 변동률,품목1 변동률,품목2 변동률,품목3 변동률,품목4 변동률,품목5 변동률,품목6 변동률,품목7 변동률,품목8 변동률,품목9 변동률,품목10 변동률,품목11 변동률,품목12 변동률,품목13 변동률,품목14 변동률,품목15 변동률,품목16 변동률,품목17 변동률,품목18 변동률,품목19 변동률,품목20 변동률,품목21 변동률,품목22 변동률,품목23 변동률,품목24 변동률,품목25 변동률,품목26 변동률,품목27 변동률,품목28 변동률,품목29 변동률,품목30 변동률,품목31 변동률,품목32 변동률,품목33 변동률,품목34 변동률,품목35 변동률,품목36 변동률
0,d+1,-0.2275880525686977,-0.30154444522713136,-0.1909619893232447,-0.21310554202325496,-0.18297137197993793,-0.21479543696902614,-0.012950397824294883,-0.1425572186134863,-0.19341105810348894,-0.015967410474793064,-0.08169437650515415,-0.4347242800294511,-0.17632957795510262,-0.20455774800154242,-0.3751754023283179,-0.2278101705555035,,-0.3124464248808519,-0.15852835560826528,-0.2634091543673548,-0.1825945399401273,-0.29732598738808946,-0.14214430011797569,-0.3731202829192424,-0.14826242381783455,-0.27258287426966643,-0.10959871599335037,-0.2919470880393289,-0.19238056719684918,-0.13869092569526112,-0.11182055840615285,-0.2710061800911595,-0.20030901936759032,-0.22500550229910965,-0.2627876031501841,-0.20682150575227867,-0.20166738244714613
0,d+2,-0.3429554716006329,-0.4368792564185417,-0.39403429426065617,-0.34918635514866986,-0.3354162633638025,-0.3017681908954344,,-0.28858438447487617,-0.40512485088982225,-0.4724708411580647,-0.5236787325460762,-0.4920041722862177,-0.39357979208107374,-0.40365380684741414,-0.5309371353161764,-0.32776485583019005,-0.018828275187303994,-0.4553618080348531,-0.19553517696948336,-0.41652945553307064,-0.3074963108731386,-0.4354800721238486,-0.3808422829298084,-0.4710595657469817,-0.31540159237479426,-0.3496796812313566,-0.13553170804160658,-0.4181131690932173,-0.5332733431527638,-0.45505584919106995,-0.3310601216276432,-0.3906099200539272,-0.2623126955413258,-0.3385746974995661,-0.35298685247914285,-0.2796510625089644,-0.4155350448973424
0,d+3,,,,,,,-0.021629234381440262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,d+4,-0.2207947147147147,-0.31554201035332446,-0.23691188797533355,-0.1916491513570275,-0.20974863893226495,-0.2562294087320856,,-0.2299753908249384,-0.2753402018442178,-0.2598901599248435,-0.27741130178721685,-0.39915042554955527,-0.287865265054117,-0.2946782489654562,-0.36756207352582965,-0.23518509672856747,-0.008277204787317414,-0.2876300200441455,-0.1994294800684408,-0.3098774849647483,-0.226283451166084,-0.4178669986741073,-0.2374880629555131,-0.4166333327061566,-0.21034801331088696,-0.3346013248570572,-0.11179685390862908,-0.38601865966830534,-0.31635200994110463,-0.19780164925949426,-0.18067117046914008,-0.33237580308379583,-0.18527989896981403,-0.29410601556837135,-0.3109002166988354,-0.1846431572246534,-0.1729036817026705
0,d+5,-0.12975738835609804,-0.27724738770448987,0.04020044740805671,-0.1760071461414666,-0.10924071593092835,-0.26911343469150545,,-0.09792842659871515,-0.07377292087197754,0.08588088305445489,0.004391935730757429,-0.3283329079196818,-0.09988925135243334,-0.17344849044091284,-0.3659440236264054,-0.060764496735695665,-0.0074349061128941175,-0.25262064154042635,-0.20398229222503633,-0.26626128707918223,-0.1994099997313903,-0.34976023020746894,-0.04023370990204561,-0.47773183307613604,-0.060705724528301426,-0.3462322955037234,-0.12056674779416038,-0.4014905285955466,-0.09088819223769079,0.03081162842023463,-0.04438490672819706,-0.3513850156198563,-0.16357110778600414,-0.29322515881811523,-0.30670966187263576,-0.11683177731017844,-0.04650261094530448
0,d+6,-0.06759558526268203,-0.1584434324260704,0.05820830430727049,-0.10157321259078646,-0.05127452248204826,-0.17796512217880447,,-0.03797298148664771,-0.03983383118880549,-0.07321172368390393,-0.10740871354497893,-0.3021015930962041,-0.028376311155143816,-0.07984592545736649,-0.2039916768720042,-0.013817220840307625,,-0.17107952254949538,-0.17918386353004714,-0.162551593753906,-0.17392843358470955,-0.30320570215005305,-0.15847157190824807,-0.4032427915571842,-0.05282105572461371,-0.26429605250101246,-0.10648542770883958,-0.28460741844916737,-0.12779621410353387,-0.010616802950031853,-0.09774082737714163,-0.23849596892558542,-0.09700059708363518,-0.15833829418321124,-0.2097379075989151,-0.08301316522381721,-0.06323113401059884
0,d+7,-0.023975508411637446,-0.02036362626225443,-0.02102106566287707,-0.04045185074542831,-0.038413148534093396,-0.023275366503819107,-0.014995265118059233,-0.02930746615200865,-0.04248963451564754,-0.021195586592365832,-0.04097951764095953,-0.023670916771767206,-0.03167340020506923,-0.045130839985727124,-0.043896281506859446,-0.022060532558333876,0.004373318039066609,-0.034477731410386694,-0.07709609833997921,-0.06103961681087615,-0.043952402816042964,-0.08434995487114011,-0.0751949241788133,-0.14879112259416175,-0.050593307735789045,-0.09624455145865266,-0.032883945488637156,-0.05855298558191763,-0.0651844869874361,-0.05491850348067105,-0.06073852946261255,-0.012613468298694908,-0.022796188958768115,-0.019296997538852563,-0.0495309960656533,-0.0376777551703945,-0.02293065020384177
0,d+8,-0.23190018405502277,-0.2861906315786913,-0.21323412526128008,-0.24281805209509794,-0.21712192845883033,-0.2192835540602772,-0.014209904757698875,-0.14694210240045022,-0.2146179745479506,-0.0461016172299861,-0.14037540172306348,-0.4422165307186745,-0.2021153191424479,-0.23617144680491264,-0.3967651452115669,-0.2423899876090676,-0.02139562066951271,-0.3295321449597224,-0.18785058282352096,-0.2861048196879716,-0.21135239593608762,-0.3519574937187522,-0.19482736246633595,-0.4508994154434829,-0.1872646936478443,-0.29580985974321905,-0.13241297613327668,-0.30743802924972785,-0.24067778766147296,-0.1776740520789219,-0.14111632211296027,-0.261276540666139,-0.214073013033037,-0.2280243902426861,-0.27484674712721,-0.23182899871141124,-0.2100015530897346
0,d+9,-0.34430146275307566,-0.40359471508278527,-0.3912730925374785,-0.3622881227166902,-0.34599651134693055,-0.29681790347163717,-0.012260716598951893,-0.2845969055409941,-0.4059535729958674,-0.4869925542219315,-0.5404698060927146,-0.4922186748986992,-0.40074437004020486,-0.4181192158742051,-0.5467224314638204,-0.3308077521155493,-0.020949093580690723,-0.450100518320687,-0.2188286130004676,-0.4144929200200969,-0.31065791322941033,-0.4727987841122617,-0.40518741006928255,-0.5159361967988472,-0.32741848875683555,-0.3531268864486889,-0.14909650543173664,-0.4118012154989611,-0.5353329583455771,-0.47166264344431624,-0.35055112725342197,-0.35882518727375823,-0.2715317916812532,-0.3385872793878104,-0.3547251932403341,-0.2858957406457867,-0.40647188148843144
0,d+10,,,,,,,-0.008500116660778425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
