datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,,,,,,2.3,8.5,1.0,4.7,0.0, ,3.2,9.9,1.0,5.4,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,9190.8,5.0,46046.0,1.0,330201.0,33020101.0,331 ,6947.209166226912,1895.0,6284.234033783783,9311.55421686747,1480.0,415.0,60000.0,54400.0,50000.0,7000.0,5174.210526315789,3200.0,,,,,,4.5,9.7,3.6,5.7,0.0, ,7.9,9.1,1.6,7.1,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,10519.47,45.0,474474.0,2.0,370101.0,37010102.0,800 ,10055.851948051948,3465.0,8432.776993648553,11178.8486328125,1417.0,2048.0,60000.0,54400.0,50000.0,7000.0,5174.210526315789,3200.0,,,,,,3.7,7.9,1.0,3.8,0.0, ,3.4,7.9,-1.5,4.7,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,8608.6,5.0,42957.0,1.0,350101.0,35010102.0,561 ,9690.05163961039,3696.0,8686.705503222607,10895.381691483026,2017.0,1679.0,60000.0,54400.0,50000.0,7000.0,5190.5,3200.0,,,,,,1.8,10.1,1.5,4.4,0.0, ,6.4,7.9,3.3,6.0,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,10130.12,585.0,5922917.0,34.0,250001.0,25000102.0,800 ,8294.302412899511,6946.0,7100.727725762609,9381.489700137552,3311.0,3635.0,60000.0,54400.0,50000.0,7000.0,5175.789473684211,3200.0,,,,,,1.5,8.2,1.0,5.4,0.0, ,4.9,7.9,2.8,5.6,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,11318.67,120.0,1361360.0,13.0,310101.0,31010101.0,138 ,8651.133870156014,3974.0,4083.869642857143,10443.473020322355,1120.0,2854.0,60000.0,54400.0,50000.0,7000.0,5175.789473684211,3200.0,,,,,,5.7,10.7,3.7,6.4,0.0, ,7.0,9.4,2.3,6.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,10210.2,50.0,509490.0,1.0,110008.0,11000802.0,800 ,8264.621446260524,2019.0,5786.550354609929,9594.1801369863,705.0,1314.0,,,,,,,,,,,,3.7,9.8,1.0,5.2,0.0, ,2.1,8.6,1.0,4.5,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,,,,,,5.1,12.4,4.1,7.2,0.0, ,6.1,7.5,4.6,6.4,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,7437.43,670.0,4980976.0,4.0,110001.0,11000103.0,800 ,8878.839347651006,3725.0,7343.836129032258,9797.864879828327,1395.0,2330.0,60000.0,54400.0,50000.0,7000.0,5166.5,3200.0,,,,,,5.3,5.5,1.0,3.8,0.0, ,5.1,5.5,-1.1,3.5,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,9390.6,75.0,704295.0,5.0,310101.0,31010102.0,604 ,9921.997944118662,8697.0,8627.875814661735,11372.992926829269,4597.0,4100.0,60000.0,53800.0,50000.0,7000.0,5166.5,3200.0,,,,,,-1.3,2.3,-4.3,-1.8,0.0, ,-0.9,1.5,-3.9,-1.8,1.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
