datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,28660.0,32573.0,0.0,0.0,32573.0,0.7,8.7,-2.1,2.8,0.0,83.4 ,1.3,9.5,-1.8,4.6,0.0, ,-2.0,10.5,-5.2,0.6,0.0,90.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,940.94,280.0,264864.6,1.0,320201.0,32020102.0,138.0,1260.6767402192245,94880.0,1159.6265298651251,1509.4128836920831,67470.0,27410.0,34000.0,32600.0,32000.0,650.0,345.09090909090907,200.0,28660.0,32573.0,0.0,0.0,32573.0,1.8,11.0,1.0,5.5,0.0,80.9 ,3.4,10.9,2.0,5.7,0.0, ,-2.6,12.9,-3.2,6.1,0.0,90.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,1701.7,200.0,340340.0,1.0,320301.0,32030101.0,138.0,1284.2606063935966,617180.0,1025.3943578308795,1586.2541150034579,332319.0,284861.0,36000.0,33400.0,32000.0,790.0,464.1276595744681,200.0,28660.0,32573.0,0.0,0.0,32573.0,4.9,8.8,-3.1,3.2,0.0,72.4 ,3.7,8.3,-3.3,3.2,0.0, ,1.7,10.0,-3.9,2.3,0.0,87.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,1208.79,4540.0,5474020.5,4.0,250001.0,25000101.0,225.0,1294.1581083666576,692953.0,1084.4673127974077,1622.7927025844504,423031.0,269922.0,36000.0,33400.0,32000.0,790.0,466.17391304347825,200.0,28660.0,32573.0,0.0,0.0,32573.0,-2.0,10.0,-2.7,3.6,0.0,69.9 ,0.1,10.0,1.0,5.5,0.0, ,-4.1,10.5,-5.0,0.7,0.0,92.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,1398.6,3520.0,4923072.0,1.0,110001.0,11000104.0,210.0,1278.1046328931652,761830.0,1009.1583259102234,1652.671462262284,443435.0,318395.0,36000.0,33400.0,32000.0,890.0,463.390243902439,200.0,28660.0,32573.0,0.0,0.0,32573.0,-1.6,9.0,-2.5,3.1,0.0,69.8 ,-0.2,8.8,-2.2,4.5,0.0, ,-2.6,10.7,-2.8,3.1,0.0,88.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,3103.1,400.0,1240758.0,1.0,350402.0,35040202.0,500.0,1251.114557240653,726433.0,1020.7674328830701,1520.6591463182924,391697.0,334736.0,36000.0,33400.0,32000.0,890.0,476.8809523809524,200.0,28660.0,32573.0,0.0,0.0,32573.0,5.7,10.8,1.0,5.6,0.0,65.4 ,6.5,11.5,2.3,7.0,0.0, ,4.3,13.0,-1.8,5.6,0.0,84.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,1311.31,6560.0,8620612.0,4.0,110001.0,11000101.0,200.0,1234.3388109026496,455559.0,922.3581096023709,1609.4199693319154,248699.0,206860.0,,,,,,,28660.0,32573.0,0.0,0.0,32573.0,-0.1,9.3,-3.6,2.5,0.0,79.2 ,2.0,10.3,-2.1,4.0,0.0, ,-1.8,10.4,-4.2,2.5,0.0,89.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,28660.0,32573.0,0.0,0.0,32573.0,2.0,12.4,1.2,6.7,0.0,66.7 ,2.4,12.1,1.9,7.1,0.0, ,4.5,13.5,4.0,7.3,1.5,84.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,1268.73,12000.0,15279664.4,23.0,350101.0,35010101.0,232.0,1224.8267886121018,764566.0,995.650362977596,1515.096183415253,427244.0,337322.0,34000.0,33000.0,32000.0,890.0,477.1190476190476,200.0,28660.0,32573.0,0.0,0.0,32573.0,5.7,6.4,-1.8,4.0,0.0,69.0 ,5.9,6.2,-1.4,4.6,0.0, ,6.6,7.9,-3.0,4.5,1.5,82.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,1098.9,100.0,110110.0,1.0,230003.0,23000301.0,390.0,1211.75255156355,810815.0,953.5117482900729,1485.3628321479734,417123.0,393692.0,34000.0,33200.0,33000.0,890.0,476.0731707317073,200.0,28660.0,32573.0,0.0,0.0,32573.0,-1.1,2.5,-4.6,-1.4,0.0,59.1 ,-1.5,2.7,-6.3,-1.6,0.0, ,-2.4,5.4,-4.0,1.1,0.0,76.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
