datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,7.8,-6.1,-0.3,0.0,85.2,-7.1,-3.9,-7.5,-5.8,0.0, ,3.2,10.6,1.7,5.3,0.0,79.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,15064.92,56.0,845344.5,9.0,330201.0,33020101.0,138.0,9785.257828682834,8207.0,6259.230332916144,13129.62626305793,3995.0,4212.0,28000.0,26000.0,24000.0,4870.0,3402.9545454545455,2330.0,,,,,,-2.6,10.1,-5.3,1.7,0.0,84.8,-4.3,-2.1,-5.8,-3.5,0.0, ,6.0,11.5,3.1,6.7,0.0,77.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,6853.14,447.0,3068065.0,56.0,250001.0,25000101.0,373.0,7842.269873243892,82213.0,6447.785231762065,9995.291678218897,49896.0,32317.0,33000.0,29000.0,26000.0,4870.0,3422.7272727272725,2330.0,,,,,,4.5,8.4,-3.6,2.9,0.0,69.0,-6.2,-2.9,-8.1,-5.8,0.0, ,3.1,9.1,-1.0,5.0,0.0,69.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,12507.48,34.0,425274.3,2.0,380201.0,38020101.0,716.0,8609.12308285883,77976.0,6987.431838900301,10636.342427239937,43321.0,34655.0,38000.0,32000.0,27000.0,4870.0,3437.2727272727275,2200.0,,,,,,-3.7,9.7,-4.5,0.9,0.0,77.5,-6.0,-1.0,-6.7,-4.6,0.0, ,4.9,10.8,2.1,5.5,0.0,62.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,7922.07,435.0,3447549.0,17.0,110001.0,11000101.0,312.0,7727.714897226822,73706.0,6600.333861591048,9830.450347988337,47981.0,25725.0,35000.0,30000.0,27000.0,5400.0,3482.5,2200.0,,,,,,-2.9,5.2,-4.2,0.5,3.5,93.1,-4.8,-4.1,-6.2,-5.0,4.6, ,4.2,8.0,2.8,5.8,0.0,49.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,5825.82,179.0,1043042.0,20.0,110001.0,11000101.0,312.0,7517.347527904107,80920.0,6271.949091384932,9662.96633567751,51201.0,29719.0,30000.0,27400.0,25000.0,5400.0,3501.590909090909,2200.0,,,,,,3.3,6.8,-1.2,3.7,4.5,87.6,-5.5,-2.1,-5.6,-4.2,8.0, ,7.2,11.7,2.9,6.9,0.0,61.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,4495.5,4.0,18018.0,1.0,310101.0,31010103.0,320.0,6936.99584437987,80523.0,5887.634387002816,8833.75665025627,51842.0,28681.0,,,,,,,,,,,,-1.6,9.2,-4.7,1.1,0.0,89.1,-3.7,4.8,-3.9,-1.2,0.0, ,2.5,10.5,1.0,5.5,0.0,71.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.9,1.6,4.8,0.0,90.0,-0.9,-1.0,-2.8,-2.2,10.1, ,7.8,11.0,4.0,7.0,0.0,62.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,7317.31,610.0,4461457.0,19.0,220001.0,22000104.0,627.0,6509.8537098445095,108690.0,5346.264863732854,8338.303276845916,66421.0,42269.0,30000.0,26600.0,25000.0,5400.0,3515.681818181818,2200.0,,,,,,3.7,7.8,-3.1,4.3,0.0,71.1,-2.3,-1.8,-9.5,-5.7,15.9, ,5.6,5.8,-1.9,3.8,0.0,59.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,6646.64,104.0,690690.0,4.0,210009.0,21000901.0,676.0,6695.948585283634,72382.0,5831.493370405296,8607.245183169192,49840.0,22542.0,30000.0,26000.0,22000.0,5400.0,3526.3636363636365,2200.0,,,,,,-3.6,3.5,-5.1,-1.3,0.0,59.9,-10.0,-9.5,-15.4,-12.5,0.0, ,-0.8,3.5,-3.1,0.1,0.0,57.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
