datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,-1.6,8.7,-3.8,0.9,0.0, ,-3.0,7.2,-6.0,0.0,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,3396.6,152.0,516083.4,4.0,240004.0,24000401.0,519.0,3105.039129681571,12122.0,2685.5543173431734,3444.282293345271,5420.0,6702.0,18000.0,13600.0,10000.0,1500.0,1003.4545454545455,450.0,19131.0,81897.0,1.0,57.0,81840.0,1.6,9.5,1.0,4.7,0.0, ,2.0,9.5,1.0,4.3,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,3996.0,120.0,479520.0,6.0,110008.0,11000803.0,157.0,2920.478614543128,143793.0,2534.972146155252,3360.2506467864646,76624.0,67169.0,18000.0,13400.0,10000.0,1500.0,1003.4545454545455,450.0,19131.0,81897.0,1.0,57.0,81840.0,3.4,7.6,-2.6,3.3,0.0, ,-1.2,7.7,-6.1,-0.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,4054.05,552.0,2235762.0,13.0,220001.0,22000104.0,716.0,2990.435138759321,138924.0,2647.568031409117,3494.503008054623,82683.0,56241.0,18000.0,13400.0,10000.0,1500.0,983.304347826087,450.0,19131.0,81897.0,1.0,57.0,81840.0,-1.4,10.9,-2.3,4.8,0.0, ,-1.9,9.6,-3.7,1.6,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,2502.5,1600.0,4004000.0,15.0,110001.0,11000104.0,336.0,2767.7155666162066,133436.0,2412.3855142579228,3269.716283578042,78132.0,55304.0,16000.0,13400.0,11000.0,1500.0,967.6521739130435,450.0,19131.0,81897.0,1.0,57.0,81840.0,-1.5,7.2,-2.8,2.1,0.0, ,-3.7,8.9,-5.2,0.9,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,2102.1,946.0,1988509.5,19.0,230001.0,23000101.0,445.0,2661.810727932506,131449.0,2292.9350105455255,3178.825758066284,76715.0,54734.0,16000.0,13400.0,11000.0,1500.0,964.6086956521739,450.0,19131.0,81897.0,1.0,57.0,81840.0,3.8,12.7,1.0,5.2,0.0, ,3.5,10.9,-2.1,4.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,2417.58,24.0,58058.0,2.0,220001.0,22000105.0,635.0,2676.385947413596,144467.0,2278.5706470992272,3191.7248011026895,81530.0,62937.0,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,-0.7,9.8,-3.9,2.0,0.0, ,-2.7,11.1,-4.7,1.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,0.3,13.7,1.0,8.2,0.0, ,-1.0,11.9,-1.8,5.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,4575.42,816.0,3745141.4,30.0,210001.0,21000103.0,660.0,2692.530128300912,150716.0,2308.775532081493,3340.0860724296554,94634.0,56082.0,17000.0,13400.0,11000.0,1500.0,964.6086956521739,450.0,19131.0,81897.0,1.0,57.0,81840.0,5.1,6.0,1.0,4.1,0.0, ,4.0,5.3,-4.1,2.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,4255.74,160.0,681881.2,8.0,220001.0,22000101.0,742.0,2717.2673271134167,142660.0,2263.8381203164977,3454.717950973893,88342.0,54318.0,17000.0,13400.0,11000.0,1500.0,964.6086956521739,450.0,19131.0,81897.0,1.0,57.0,81840.0,-1.7,2.8,-5.4,-1.8,0.0, ,-5.3,2.9,-9.4,-4.7,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130111,2362.36,480.0,1130868.0,12.0,230003.0,23000302.0,930.0,2570.9479572797136,136118.0,2118.7264454352944,3322.910641789585,85000.0,51118.0,17000.0,13600.0,11000.0,1500.0,969.8260869565217,450.0,19131.0,81897.0,1.0,57.0,81840.0,-5.0,1.4,-10.5,-5.4,0.0, ,-8.4,2.0,-14.0,-7.0,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130112,2512.51,950.0,2384882.5,14.0,110008.0,11000803.0,476.0,2508.165603610232,146805.0,2083.4352069458673,3257.4837840667305,93696.0,53109.0,17000.0,13600.0,11000.0,1500.0,966.3478260869565,450.0,19131.0,81897.0,1.0,57.0,81840.0,-2.1,3.3,-4.4,-1.0,1.0, ,-1.5,3.5,-8.9,-3.4,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130113,2932.93,48.0,140499.36,6.0,330101.0,33010102.0,138.0,2566.389350756684,145437.0,2165.0475381350225,3204.6021019252335,89288.0,56149.0,16000.0,13400.0,11000.0,1500.0,965.4782608695652,530.0,19131.0,81897.0,1.0,57.0,81840.0,-4.7,-1.0,-9.6,-5.4,1.0, ,-9.2,-1.0,-12.0,-7.3,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130114,3816.18,82.0,312687.0,2.0,110001.0,11000105.0,345.0,2574.820304277206,142219.0,2159.087196431609,3386.488472400407,94048.0,48171.0,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,-7.5,-4.3,-10.3,-7.5,0.0, ,-10.9,-4.1,-13.6,-9.6,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130115,,,,,,,,,,,,,,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,-10.3,-1.0,-14.4,-7.6,0.0, ,-13.1,-1.0,-17.6,-10.7,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130116,3933.93,82.0,321777.9,2.0,350101.0,35010101.0,576.0,2916.6176700292813,158805.0,2506.6816185720277,3715.077190596403,104932.0,53873.0,16000.0,13400.0,11000.0,1500.0,969.8260869565217,530.0,19131.0,81897.0,1.0,57.0,81840.0,-9.8,4.7,-13.6,-6.6,0.0, ,-12.0,4.0,-16.0,-7.9,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130117,2707.29,826.0,2241539.3,12.0,230003.0,23000303.0,469.0,3035.856946287464,147433.0,2597.460609607685,4221.840783161601,107643.0,39790.0,16000.0,14200.0,12000.0,1500.0,976.3478260869565,530.0,19131.0,81897.0,1.0,57.0,81840.0,-8.7,4.1,-12.0,-5.2,0.0, ,-9.7,5.0,-13.5,-5.8,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130118,3716.28,392.0,1458657.2,12.0,210001.0,21000103.0,780.0,3134.047607265743,140082.0,2646.036945176698,4479.817614367339,102803.0,37279.0,16000.0,14200.0,12000.0,1500.0,989.3913043478261,530.0,19131.0,81897.0,1.0,57.0,81840.0,-5.9,5.1,-7.5,-2.1,0.0, ,-6.9,3.6,-9.5,-4.0,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130119,3036.96,164.0,498598.1,5.0,210001.0,21000102.0,636.0,3202.7107583939974,151656.0,2749.63582142109,4222.930830674557,105018.0,46638.0,18000.0,15600.0,14000.0,1640.0,1045.6521739130435,530.0,19131.0,81897.0,1.0,57.0,81840.0,-4.3,5.3,-5.4,-2.6,0.0, ,-5.9,5.2,-9.7,-3.5,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130120,4545.45,108.0,490608.9,2.0,210001.0,21000101.0,656.0,3670.048860700327,155327.0,3125.746049431756,4695.054487006718,101453.0,53874.0,20000.0,15800.0,13000.0,1640.0,1050.0,530.0,19131.0,81897.0,1.0,57.0,81840.0,-2.8,-1.2,-8.4,-3.4,1.8, ,-4.4,-1.0,-11.5,-4.7,1.5, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130121,5405.4,416.0,2248646.4,6.0,210001.0,21000103.0,678.0,4245.252538403764,173095.0,3671.1843338822055,4979.936748887076,97169.0,75926.0,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,-9.0,-1.0,-14.3,-6.8,2.0, ,-11.1,-1.1,-16.0,-8.4,1.5, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130122,3993.99,280.0,1118117.0,3.0,240001.0,24000103.0,519.0,3419.156866197184,2840.0,2688.2524528301888,3854.414550561798,1060.0,1780.0,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,-1.8,-1.7,-10.0,-6.0,0.0, ,-3.9,-3.3,-14.0,-7.5,0.0, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130123,3803.8,280.0,1066065.0,6.0,320201.0,32020101.0,380.0,4329.976148623019,231485.0,3765.544130224576,5500.151237905583,156161.0,75324.0,24000.0,16800.0,13000.0,1680.0,1082.1739130434783,600.0,19131.0,81897.0,1.0,57.0,81840.0,-10.4,-2.6,-16.6,-9.4,0.0, ,-14.7,-2.8,-19.1,-12.1,0.0, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130124,4014.01,276.0,1108918.811,3.0,330101.0,33010101.0,138.0,3873.474809014536,245914.0,3252.1977218013994,5181.807755332989,166737.0,79177.0,22000.0,16400.0,13000.0,1680.0,1130.8695652173913,600.0,19131.0,81897.0,1.0,57.0,81840.0,-13.0,-1.0,-17.0,-8.9,0.0, ,-15.5,-1.0,-18.9,-11.1,0.0, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130125,,,,,,,,,,,,,,22000.0,16400.0,13000.0,1680.0,1165.6,600.0,19131.0,81897.0,1.0,57.0,81840.0,-11.3,3.1,-16.1,-8.2,0.0, ,-13.6,1.5,-17.7,-11.3,0.0, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130126,,,,,,,,,,,,,,24000.0,16600.0,12000.0,1930.0,1207.2,600.0,19131.0,81897.0,1.0,57.0,81840.0,-9.7,5.2,-14.0,-5.9,0.0, ,-12.3,3.2,-15.0,-5.4,0.0, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130127,,,,,,,,,,,,,,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,0.2,4.5,-5.7,-0.7,3.0, ,2.8,4.0,-8.6,-1.7,6.3, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130128,,,,,,,,,,,,,,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,-7.1,5.6,-10.7,-4.4,3.0, ,-9.2,5.5,-13.2,-5.2,6.5, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130129,,,,,,,,,,,,,,,,,,,,19131.0,81897.0,1.0,57.0,81840.0,0.1,1.8,1.0,1.3,2.9, ,-1.2,1.5,-1.6,-0.3,2.6, ,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
