datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,1.6,8.3,1.1,4.3,0.0, ,0.4,11.5,-1.4,5.5,0.0,75.3,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,5.9,9.7,4.6,6.3,0.0, ,1.3,14.9,1.1,8.0,0.0,66.7,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,3.7,7.7,-1.0,4.3,0.0, ,7.4,12.6,3.4,7.2,0.0,46.4,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,1.5,10.5,1.5,4.9,0.0, ,5.8,12.8,1.3,7.6,0.0,49.3,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,2.3,8.4,1.2,5.1,0.0, ,4.1,11.7,3.1,7.3,0.0,60.7,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,800.8,96.0,76723.2,1.0,110008.0,11000802.0,407 ,799.1999999999999,96.0,,799.1999999999999,,96.0,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,6.3,11.5,4.1,7.0,0.0, ,8.3,13.5,3.4,8.5,0.0,51.4,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,3003.0,2.0,5994.0,1.0,320301.0,32030101.0,138 ,2997.0,2.0,,2997.0,,2.0,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,3.9,11.2,1.9,5.9,0.0, ,2.6,11.5,1.0,6.8,0.0,64.5,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,6.4,11.7,5.7,8.2,0.0, ,7.3,14.7,6.2,9.3,4.7,72.3,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,5.4,5.7,-1.9,3.6,0.0, ,8.3,9.7,2.8,6.8,5.0,52.6,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,9560.43,7.0,66933.0,4.0,380303.0,38030301.0,627 ,9561.857142857143,7.0,9561.857142857143,,7.0,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-2.4,2.6,-5.6,-2.6,0.0, ,2.4,7.0,1.0,3.3,0.0,47.0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130111,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-6.0,1.8,-8.3,-4.6,0.0, ,0.5,4.7,-3.1,0.8,0.0,38.7,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130112,2687.31,100.0,268731.0,1.0,380101.0,38010101.0,641 ,2687.31,100.0,,2687.31,,100.0,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-1.0,2.7,-5.2,-0.7,1.0, ,0.8,8.6,-2.5,3.0,0.0,59.3,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130113,6873.12,100.0,687312.0,4.0,210009.0,21000901.0,627 ,6873.12,100.0,,6873.12,,100.0,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-5.5,-1.0,-8.0,-4.8,1.0, ,1.6,6.0,-2.5,2.0,0.0,54.8,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130114,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-8.1,-4.1,-9.8,-7.4,0.0, ,-1.3,1.4,-4.5,-2.6,0.0,47.8,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130115,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-9.5,-1.0,-10.9,-6.6,0.0, ,-5.0,4.3,-6.9,-2.7,0.0,32.6,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130116,2002.0,30.0,59940.0,1.0,350402.0,35040202.0,500 ,2683.0285714285715,140.0,1998.0,2869.8545454545456,30.0,110.0,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-4.1,3.8,-8.0,-3.2,0.0, ,-2.1,6.7,-3.5,0.9,0.0,34.4,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130117,1878.12,1395.0,2626423.8,9.0,380101.0,38010101.0,641 ,1882.741075268817,1395.0,1882.741075268817,,1395.0,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-4.0,4.3,-5.6,-1.9,0.0, ,-1.0,9.6,-4.5,1.3,0.0,39.5,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130118,2352.35,1395.0,3285582.3,5.0,380101.0,38010101.0,764 ,2355.256129032258,1395.0,2355.256129032258,,1395.0,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,0.5,3.3,-2.1,0.9,0.0, ,-1.0,9.4,-1.7,4.6,0.0,42.4,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130119,2602.6,450.0,1168830.0,2.0,380101.0,38010101.0,764 ,2597.4,450.0,,2597.4,,450.0,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-1.4,4.9,-3.7,-0.2,0.0, ,3.2,9.9,-1.5,3.9,0.0,46.3,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130120,3416.58,86.0,294205.5,4.0,380303.0,38030301.0,627 ,3420.9941860465115,86.0,3420.9941860465115,,86.0,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-1.2,-1.0,-7.3,-3.2,2.6, ,0.4,3.2,-1.6,1.1,0.0,62.6,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130121,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-7.5,-1.0,-8.5,-4.8,1.0, ,-1.9,4.3,-2.7,0.1,0.0,56.4,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130122,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-1.6,-1.1,-9.9,-6.4,1.0, ,0.2,1.9,-3.2,-0.6,0.0,58.8,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130123,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-10.9,-3.5,-11.6,-8.4,0.0, ,-3.9,1.1,-5.9,-3.9,0.0,49.3,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130124,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-7.6,-1.0,-10.9,-6.5,0.0, ,-4.1,3.7,-6.5,-2.1,0.0,51.9,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130125,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-6.7,1.7,-9.5,-5.7,0.0, ,-1.8,4.8,-3.6,-0.2,0.0,46.6,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130126,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,-5.0,4.0,-5.9,-1.2,0.0, ,-0.6,8.5,-4.1,1.9,0.0,42.5,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20130127,,,,,,,,,,,,,,,,,,,,4070.0,11556.0,414075.0,494685.0,-483129.0,4.3,4.3,-4.4,-1.0,5.4, ,-1.0,8.0,-1.5,3.8,0.0,44.5,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
