datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,5700.0,20111.0,0.0,11.0,20100.0,1.1,11.4,-1.2,6.0,0.0,69.0,4.9,12.9,4.0,8.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,2592.59,1560.0,4040036.0,17.0,350301.0,35030101.0,570.0,2726.405539434774,92317.0,2434.474871175265,3337.963539977874,62488.0,29829.0,48000.0,39000.0,32000.0,13300.0,9406.547619047618,5880.0,5700.0,20111.0,0.0,11.0,20100.0,3.0,14.6,1.9,7.3,0.0,66.3,8.8,15.2,7.4,10.7,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,2212.21,692.0,1529968.5,7.0,340101.0,34010102.0,336.0,2919.3415685723053,488550.0,2591.697260014529,3280.107934900785,256028.0,232522.0,48000.0,39500.0,35000.0,15000.0,9529.047619047618,6000.0,5700.0,20111.0,0.0,11.0,20100.0,5.7,12.2,2.4,6.5,0.0,54.7,8.5,15.1,4.8,9.8,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,3626.37,1440.0,5220274.5,8.0,110008.0,11000801.0,540.0,2946.365280918549,425497.0,2635.1216234135995,3362.377211208126,243397.0,182100.0,45000.0,39875.0,35000.0,15000.0,9624.285714285714,6000.0,5700.0,20111.0,0.0,11.0,20100.0,2.7,11.2,1.0,6.0,0.0,62.1,4.9,15.1,2.3,8.7,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,2757.24,432.0,1192806.0,4.0,110001.0,11000102.0,365.0,3074.3703746179112,247978.0,2732.480909652197,3352.6426100886565,111270.0,136708.0,45000.0,39375.0,35000.0,17450.0,10539.166666666666,6000.0,5700.0,20111.0,0.0,11.0,20100.0,3.5,10.2,1.0,5.5,0.0,71.1,8.3,13.8,7.4,10.2,1.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,2892.89,1510.0,4361134.5,29.0,210009.0,21000901.0,546.0,3035.3883060488265,346497.0,2705.612420100227,3451.788075423153,193361.0,153136.0,45000.0,39375.0,35000.0,17450.0,10556.309523809523,6000.0,5700.0,20111.0,0.0,11.0,20100.0,7.0,10.9,3.9,7.0,0.0,62.8,9.7,13.5,6.3,9.9,1.4, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,2397.6,246.0,590590.0,5.0,110008.0,11000801.0,417.0,3086.0538940803,273122.0,2679.1798925203357,3358.497929345599,109537.0,163585.0,,,,,,,5700.0,20111.0,0.0,11.0,20100.0,3.4,9.4,1.0,5.8,0.0,72.3,8.9,12.9,6.3,10.4,5.4, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,5700.0,20111.0,0.0,11.0,20100.0,7.2,12.6,5.5,8.1,2.4,79.3,11.3,14.4,7.7,10.6,5.9, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,2657.34,260.0,692692.0,3.0,230003.0,23000302.0,323.0,3079.055092074375,553357.0,2773.591255388231,3332.6527055667825,251010.0,302347.0,40000.0,37625.0,35000.0,17450.0,10726.42857142857,7000.0,5700.0,20111.0,0.0,11.0,20100.0,7.3,10.3,3.2,7.2,2.5,57.7,7.5,8.0,1.5,6.0,6.5, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,3033.03,170.0,514485.0,2.0,220001.0,22000101.0,740.0,3008.3662757640404,259247.0,2788.147519998456,3338.2371454352738,155462.0,103785.0,42000.0,38375.0,35000.0,17450.0,10849.285714285714,7000.0,5700.0,20111.0,0.0,11.0,20100.0,2.3,6.5,1.0,3.3,0.0,49.9,2.4,7.7,1.0,4.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130111,2557.44,290.0,742956.3,4.0,240004.0,24000402.0,590.0,3107.2328246145435,406077.0,2787.5625711714547,3391.482316538495,191130.0,214947.0,42000.0,38625.0,35000.0,17450.0,10855.238095238095,7000.0,5700.0,20111.0,0.0,11.0,20100.0,1.0,4.0,-3.4,0.1,0.0,37.2,3.2,8.2,1.1,3.4,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130112,2862.86,350.0,1002201.2,4.0,210009.0,21000903.0,618.0,2891.1986320223573,269087.0,2587.0393559355716,3310.885708852923,156017.0,113070.0,42000.0,38000.0,35000.0,17450.0,10889.166666666666,7000.0,5700.0,20111.0,0.0,11.0,20100.0,1.2,8.0,-1.5,4.4,0.0,47.6,1.7,8.9,1.0,4.7,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130113,2752.75,360.0,990990.0,6.0,310401.0,31040101.0,550.0,2919.9234721136804,428149.0,2503.3563271437447,3355.7687408248216,218916.0,209233.0,42000.0,38875.0,34000.0,17450.0,10875.238095238095,7000.0,5700.0,20111.0,0.0,11.0,20100.0,1.9,5.7,-2.9,1.6,0.0,43.1,4.6,8.7,1.0,4.5,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130114,1808.19,5652.0,10204285.5,23.0,110001.0,11000102.0,742.0,2535.0433004802844,287330.0,2038.5508308204749,3146.0344605083383,158518.0,128812.0,,,,,,,5700.0,20111.0,0.0,11.0,20100.0,-2.2,1.3,-5.4,-2.9,0.0,37.1,0.7,4.0,-1.2,1.9,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130115,,,,,,,,,,,,,,,,,,,,5700.0,20111.0,0.0,11.0,20100.0,-5.9,4.6,-9.0,-3.4,0.0,29.8,-0.4,6.8,-1.5,1.9,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130116,2917.08,1914.0,5593988.4,15.0,210001.0,21000101.0,637.0,2801.1225736614447,593662.0,2276.6533759035988,3377.0118466391013,310702.0,282960.0,44000.0,38500.0,30000.0,17450.0,10955.47619047619,7000.0,5700.0,20111.0,0.0,11.0,20100.0,-2.9,5.5,-4.7,-0.4,0.0,36.8,0.6,8.7,1.0,3.6,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130117,3606.39,270.0,974025.0,1.0,110001.0,11000105.0,904.0,2548.492548781762,267928.0,2082.666562211527,3162.160277926256,152311.0,115617.0,44000.0,38250.0,30000.0,17450.0,11010.47619047619,7000.0,5700.0,20111.0,0.0,11.0,20100.0,-1.9,6.9,-4.5,0.8,0.0,47.2,2.5,10.2,1.7,5.1,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130118,2342.34,444.0,1040039.0,14.0,230001.0,23000104.0,540.0,2687.2097683013512,389657.0,2173.9466152928635,3212.1510122250643,197020.0,192637.0,42000.0,37750.0,30000.0,17450.0,11011.666666666666,7000.0,5700.0,20111.0,0.0,11.0,20100.0,0.3,8.0,-1.2,4.7,0.0,48.7,2.9,10.9,2.5,6.3,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130119,1741.74,130.0,226726.5,3.0,220001.0,22000104.0,711.0,2583.359628613337,265890.0,2246.642074868103,2975.8014214114105,143105.0,122785.0,42000.0,36750.0,30000.0,16200.0,11375.238095238095,7000.0,5700.0,20111.0,0.0,11.0,20100.0,2.5,8.8,-2.0,3.4,0.0,55.5,5.1,10.5,3.2,6.1,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
