datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,280.0,305.0,0.0,0.0,305.0,1.1,11.4,-1.2,6.0,0.0,69.0,1.6,8.3,1.1,4.3,0.0, ,-2.0,5.7,-4.7,-0.3,0.0,88.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,1648.35,452.0,748527.78,3.0,320201.0,32020102.0,138 ,1806.562288425705,23077.0,1363.2524621258028,2919.1856730038025,16502.0,6575.0,16000.0,15800.0,15000.0,25000.0,21361.904761904763,18000.0,280.0,305.0,0.0,0.0,305.0,3.0,14.6,1.9,7.3,0.0,66.3,5.9,9.7,4.6,6.3,0.0, ,-0.6,6.3,-1.3,3.7,0.0,90.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,1368.63,1020.0,1401400.0,7.0,230001.0,23000104.0,636 ,1553.1754638764687,110482.0,1253.313141450483,1779.5690642225152,47529.0,62953.0,16000.0,15200.0,15000.0,25000.0,21266.666666666668,18000.0,280.0,305.0,0.0,0.0,305.0,5.7,12.2,2.4,6.5,0.0,54.7,3.7,7.7,-1.0,4.3,0.0, ,0.3,5.9,-3.7,0.4,0.0,78.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,1291.29,1105.0,1428927.5,10.0,310901.0,31090101.0,637 ,1360.39810352387,79827.0,1094.68264466662,1669.233485291728,42909.0,36918.0,15000.0,14400.0,13000.0,25000.0,21342.85714285714,17600.0,280.0,305.0,0.0,0.0,305.0,2.7,11.2,1.0,6.0,0.0,62.1,1.5,10.5,1.5,4.9,0.0, ,-1.6,8.9,-3.7,1.5,0.0,76.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,1571.57,857.0,1343342.0,7.0,110001.0,11000102.0,636 ,1303.6991312256505,73667.0,1077.9464491881401,1582.5439013289642,40709.0,32958.0,15000.0,14400.0,13000.0,25000.0,21140.909090909092,17600.0,280.0,305.0,0.0,0.0,305.0,3.5,10.2,1.0,5.5,0.0,71.1,2.3,8.4,1.2,5.1,0.0, ,-4.1,5.0,-5.8,-0.6,0.0,87.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,1951.95,1054.0,2048949.0,9.0,311201.0,31120103.0,471 ,1310.7112793030146,66802.0,1108.991509409339,1581.9910554951034,38313.0,28489.0,15000.0,13800.0,13000.0,25000.0,20980.95238095238,17600.0,280.0,305.0,0.0,0.0,305.0,7.0,10.9,3.9,7.0,0.0,62.8,6.3,11.5,4.1,7.0,0.0, ,1.9,9.8,-2.8,2.0,0.0,81.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,1121.12,1157.0,1294204.5,6.0,210009.0,21000901.0,636 ,1231.3984624764223,52487.0,995.0043566127749,1551.324915930592,30184.0,22303.0,,,,,,,280.0,305.0,0.0,0.0,305.0,3.4,9.4,1.0,5.8,0.0,72.3,3.9,11.2,1.9,5.9,0.0, ,-3.0,9.2,-5.4,-0.4,0.0,88.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,280.0,305.0,0.0,0.0,305.0,7.2,12.6,5.5,8.1,2.4,79.3,6.4,11.7,5.7,8.2,0.0, ,-1.3,7.4,-2.0,3.1,0.0,89.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,1451.45,862.0,1247850.9,8.0,210001.0,21000102.0,636 ,1316.1005382748986,86963.0,1080.0263242234662,1575.8175210104328,45555.0,41408.0,15000.0,14000.0,13000.0,25000.0,20784.21052631579,17600.0,280.0,305.0,0.0,0.0,305.0,7.3,10.3,3.2,7.2,2.5,57.7,5.4,5.7,-1.9,3.6,0.0, ,2.2,7.0,-3.5,2.7,0.0,72.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,3786.21,355.0,1345653.0,4.0,210001.0,21000101.0,135 ,1382.657058945347,53117.0,1157.1470139370624,1716.8076718217073,31714.0,21403.0,14000.0,13600.0,13000.0,24300.0,20430.0,17600.0,280.0,305.0,0.0,0.0,305.0,2.3,6.5,1.0,3.3,0.0,49.9,-2.4,2.6,-5.6,-2.6,0.0, ,-3.8,2.2,-5.9,-3.0,0.0,56.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
