datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,0.9,6.5,1.0,3.6,0.0, ,-2.2,8.7,-4.4,1.4,0.0,78.2,0.4,11.5,-1.4,5.5,0.0,75.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,4295.7,40.0,172172.0,3.0,350402.0,35040202.0,560.0,4571.02928015255,18879.0,3029.5305033557047,5282.178185618082,5960.0,12919.0,35000.0,34000.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,4.7,8.6,2.7,5.1,0.0, ,3.4,9.8,2.9,5.9,0.0,70.0,1.3,14.9,1.1,8.0,0.0,66.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,3753.75,16.0,60060.0,1.0,350402.0,35040201.0,560.0,4150.164735470077,53321.0,3123.8710302735562,5803.612798785564,32900.0,20421.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,1.9,6.4,-2.3,1.9,0.0, ,3.0,7.7,-4.0,2.1,0.0,62.7,7.4,12.6,3.4,7.2,0.0,46.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,3416.58,246.0,839160.0,1.0,240004.0,24000402.0,800.0,3688.0873024872753,52065.0,3144.2596367332744,5072.7698817599785,37383.0,14682.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,1.5,9.2,1.0,3.9,0.0, ,-1.9,10.2,-2.3,3.9,0.0,59.7,5.8,12.8,1.3,7.6,0.0,49.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,4295.7,500.0,2152150.0,4.0,250001.0,25000102.0,800.0,3220.6403367304547,40917.0,1981.4632217379892,4299.651316752012,19045.0,21872.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,1.0,6.5,1.0,3.9,0.0, ,-1.2,7.9,-3.0,2.9,0.0,59.4,4.1,11.7,3.1,7.3,0.0,60.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,6006.0,400.0,2402400.0,7.0,310101.0,31010101.0,138.0,4179.912084502792,53016.0,3372.1707220692133,5555.691835202937,33404.0,19612.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,3.8,9.0,2.4,4.7,0.0, ,5.3,11.4,1.0,6.1,0.0,52.4,8.3,13.5,3.4,8.5,0.0,51.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,5015.01,72.0,361361.0,5.0,370101.0,37010103.0,800.0,3961.128293497903,29329.0,3236.4727502189253,5379.8191024606695,19413.0,9916.0,,,,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,4.1,9.1,1.0,4.4,0.0, ,-0.4,11.0,-2.9,3.3,0.0,70.1,2.6,11.5,1.0,6.8,0.0,64.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,4.5,10.6,3.0,6.4,0.0, ,0.8,11.7,1.0,6.3,0.0,61.4,7.3,14.7,6.2,9.3,4.7,72.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,4014.01,104.0,417417.0,2.0,330201.0,33020101.0,331.0,3957.1247345686224,34216.0,3147.581300405631,5236.363303521605,20955.0,13261.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,3.7,4.6,-3.1,2.1,0.0, ,5.3,5.7,-1.6,3.8,0.0,53.4,8.3,9.7,2.8,6.8,5.0,52.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,1648.35,485.0,799298.5,2.0,370401.0,37040102.0,766.0,4082.525633122232,27317.0,2928.0554741146516,5124.813716912789,12961.0,14356.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-3.2,1.1,-6.4,-4.3,0.0, ,-3.2,2.1,-6.1,-2.7,0.0,43.0,2.4,7.0,1.0,3.3,0.0,47.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130111,5205.2,208.0,1082577.496,1.0,311201.0,31120103.0,471.0,3857.356297792218,27086.0,2524.3989541661904,6289.989547559449,17498.0,9588.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-7.3,-1.0,-9.9,-5.8,0.0, ,-6.2,2.0,-9.6,-4.7,0.0,38.8,0.5,4.7,-3.1,0.8,0.0,38.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130112,5194.8,240.0,1249248.0,2.0,370101.0,37010103.0,791.0,3709.399624901229,64543.0,2946.107589235192,5365.573155387487,44181.0,20362.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-2.5,1.1,-5.8,-2.6,1.9, ,-1.1,2.5,-4.6,-1.0,0.0,43.5,0.8,8.6,-2.5,3.0,0.0,59.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130113,6256.25,96.0,599400.0,2.0,330101.0,33010102.0,800.0,3735.778501852989,47221.0,2645.3767428387514,5833.406057581574,31070.0,16151.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-6.2,-2.7,-8.5,-6.3,2.0, ,-5.0,-1.0,-8.2,-4.9,0.0,41.7,1.6,6.0,-2.5,2.0,0.0,54.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130114,7222.77,680.0,4921917.0,14.0,230003.0,23000303.0,800.0,5415.359021233824,31836.0,4283.071714034573,6723.49543023492,17065.0,14771.0,,,,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-8.9,-5.6,-10.9,-8.8,0.0, ,-7.2,-4.5,-9.5,-7.2,0.0,30.1,-1.3,1.4,-4.5,-2.6,0.0,47.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130115,,,,,,,,,,,,,,,,,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-11.6,-2.1,-12.5,-8.1,0.0, ,-8.8,-1.0,-12.7,-6.9,0.0,36.1,-5.0,4.3,-6.9,-2.7,0.0,32.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130116,6493.5,400.0,2602600.0,15.0,330101.0,33010101.0,138.0,4955.316693391847,23698.0,3074.8278343216216,6668.974538269215,11299.0,12399.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-6.9,1.8,-9.1,-5.4,0.0, ,-7.6,3.2,-11.8,-5.6,0.0,44.9,-2.1,6.7,-3.5,0.9,0.0,34.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130117,3863.86,120.0,463963.5,2.0,320201.0,32020102.0,138.0,4897.631827224152,26763.0,3632.10481884058,6951.648024306576,16560.0,10203.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-4.6,2.3,-6.1,-2.9,0.0, ,-7.2,3.8,-10.6,-4.2,0.0,51.4,-1.0,9.6,-4.5,1.3,0.0,39.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130118,4594.59,184.0,843156.0,8.0,220001.0,22000101.0,800.0,5187.414845591634,58423.0,3937.3872052061206,7376.375942927106,37187.0,21236.0,35000.0,33400.0,30000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-1.9,2.5,-3.6,-1.1,0.0, ,-1.8,3.1,-5.8,-1.2,0.0,66.6,-1.0,9.4,-1.7,4.6,0.0,42.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130119,4394.39,295.0,1293705.0,6.0,370101.0,37010101.0,800.0,4556.785452273814,41780.0,2856.5975845657845,6050.709240343541,19541.0,22239.0,35000.0,33800.0,32000.0,,,,0.0,0.0,2023815.0,7147980.0,-7147980.0,-2.8,3.4,-5.6,-2.0,0.0, ,-3.7,5.1,-6.9,-2.1,0.0,59.4,3.2,9.9,-1.5,3.9,0.0,46.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
