datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,872712.0,7749813.0,0.0,0.0,7749813.0,1.1,11.4,-1.2,6.0,0.0,69.0,1.6,8.3,1.1,4.3,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,10839.15,263.0,2855252.4,6.0,350301.0,35030101.0,561 ,10558.549579238985,84466.0,8987.967110489164,12686.035819697263,48593.0,35873.0,17000.0,13200.0,11000.0,1760.0,1447.0681818181818,1090.0,872712.0,7749813.0,0.0,0.0,7749813.0,3.0,14.6,1.9,7.3,0.0,66.3,5.9,9.7,4.6,6.3,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,8008.0,8.0,64064.0,1.0,310901.0,31090105.0,320 ,8938.520668161169,510760.0,8009.430958130888,9989.155115706653,271059.0,239701.0,17000.0,13200.0,11000.0,1680.0,1441.1363636363637,998.0,872712.0,7749813.0,0.0,0.0,7749813.0,5.7,12.2,2.4,6.5,0.0,54.7,3.7,7.7,-1.0,4.3,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,10050.04,388.0,3890106.0,22.0,110001.0,11000105.0,517 ,8542.265757298068,365131.0,7526.840567149258,9574.622552304261,184075.0,181056.0,15000.0,12800.0,11000.0,1680.0,1422.0454545454545,898.0,872712.0,7749813.0,0.0,0.0,7749813.0,2.7,11.2,1.0,6.0,0.0,62.1,1.5,10.5,1.5,4.9,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,9449.44,62.0,585585.0,4.0,340101.0,34010101.0,330 ,8929.088238006174,266262.0,7782.09395335447,9918.527172334192,123313.0,142949.0,15000.0,13000.0,12000.0,1680.0,1434.2666666666667,990.0,872712.0,7749813.0,0.0,0.0,7749813.0,3.5,10.2,1.0,5.5,0.0,71.1,2.3,8.4,1.2,5.1,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,9150.84,63.0,577577.0,4.0,110001.0,11000102.0,357 ,9482.06196190736,340827.0,8347.046167363009,10451.575330963198,157012.0,183815.0,15000.0,13000.0,12000.0,1660.0,1445.8,898.0,872712.0,7749813.0,0.0,0.0,7749813.0,7.0,10.9,3.9,7.0,0.0,62.8,6.3,11.5,4.1,7.0,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,11048.94,238.0,2636033.4,12.0,250003.0,25000301.0,666 ,9573.278643272788,447838.0,8445.435381714991,10591.590083366262,212491.0,235347.0,,,,,,,872712.0,7749813.0,0.0,0.0,7749813.0,3.4,9.4,1.0,5.8,0.0,72.3,3.9,11.2,1.9,5.9,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,872712.0,7749813.0,0.0,0.0,7749813.0,7.2,12.6,5.5,8.1,2.4,79.3,6.4,11.7,5.7,8.2,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,8968.96,657.0,5880313.8,15.0,210001.0,21000102.0,627 ,8833.116547152398,457262.0,7860.077137838179,9699.566909095047,215383.0,241879.0,15000.0,13000.0,12000.0,1660.0,1476.5111111111112,990.0,872712.0,7749813.0,0.0,0.0,7749813.0,7.3,10.3,3.2,7.2,2.5,57.7,5.4,5.7,-1.9,3.6,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,8561.43,35.0,299700.0,2.0,220001.0,22000101.0,903 ,7979.156654989978,441335.0,7103.0470090725275,8820.091658791764,216147.0,225188.0,13000.0,12600.0,12000.0,1730.0,1464.5333333333333,998.0,872712.0,7749813.0,0.0,0.0,7749813.0,2.3,6.5,1.0,3.3,0.0,49.9,-2.4,2.6,-5.6,-2.6,0.0, ,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130111,8958.95,293.0,2620876.5,12.0,330101.0,33010102.0,320 ,7363.720387062492,408363.0,6389.671558112773,8258.536619504033,195525.0,212838.0,13000.0,12400.0,11000.0,1730.0,1447.4222222222222,990.0,872712.0,7749813.0,0.0,0.0,7749813.0,1.0,4.0,-3.4,0.1,0.0,37.2,-6.0,1.8,-8.3,-4.6,0.0, ,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
