datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,36.0,2320.0,5317178.0,4230311.0,-4227991.0,2.3,8.5,1.0,4.7,0.0, ,,,,,,,-3.6,7.8,-6.3,-0.5,0.0,79.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,2747.25,280.0,769230.0,1.0,350101.0,35010101.0,561 ,1610.3549733219156,30362.0,1352.6841836734693,2079.6308957442857,19600.0,10762.0,28000.0,25600.0,23000.0,6000.0,5433.333333333333,4660.0,36.0,2320.0,5317178.0,4230311.0,-4227991.0,4.5,9.7,3.6,5.7,0.0, ,,,,,,,-2.7,10.1,-5.2,1.4,0.0,79.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,1971.97,1320.0,2602395.0,13.0,380201.0,38020102.0,800 ,1667.153426081639,117738.0,1471.464614155972,1832.0563558963925,53843.0,63895.0,28000.0,25800.0,24000.0,6000.0,5433.333333333333,4660.0,36.0,2320.0,5317178.0,4230311.0,-4227991.0,3.7,7.9,1.0,3.8,0.0, ,,,,,,,-1.3,8.6,-4.8,1.0,0.0,69.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,2172.17,240.0,520520.0,1.0,220001.0,22000106.0,800 ,1801.6733454849696,83665.0,1242.5161083065627,1998.5870618181818,21790.0,61875.0,28000.0,25800.0,24000.0,6000.0,5461.111111111111,4660.0,36.0,2320.0,5317178.0,4230311.0,-4227991.0,1.8,10.1,1.5,4.4,0.0, ,,,,,,,-1.2,9.7,-4.5,1.7,0.0,71.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,1921.92,888.0,1703702.0,9.0,250001.0,25000102.0,800 ,1819.1691158900835,59427.0,1698.4206359574634,2037.6340195707667,38273.0,21154.0,28000.0,25800.0,24000.0,6000.0,5516.666666666667,4660.0,36.0,2320.0,5317178.0,4230311.0,-4227991.0,1.5,8.2,1.0,5.4,0.0, ,,,,,,,-2.4,6.3,-4.4,0.9,0.0,82.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,1718.28,27924.0,48030282.3,25.0,110001.0,11000103.0,800 ,1764.0854647084368,89809.0,1640.506641927952,1905.7605912860593,47968.0,41841.0,28000.0,25800.0,24000.0,6500.0,5544.444444444444,4660.0,36.0,2320.0,5317178.0,4230311.0,-4227991.0,5.7,10.7,3.7,6.4,0.0, ,,,,,,,2.2,7.4,-2.4,3.4,0.0,79.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,1831.83,780.0,1431430.0,1.0,320301.0,32030101.0,800 ,1588.3482127170753,44397.0,1196.7962158808932,1778.405972096758,14508.0,29889.0,,,,,,,36.0,2320.0,5317178.0,4230311.0,-4227991.0,3.7,9.8,1.0,5.2,0.0, ,,,,,,,-2.8,8.8,-3.0,1.1,0.0,83.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,36.0,2320.0,5317178.0,4230311.0,-4227991.0,5.1,12.4,4.1,7.2,0.0, ,,,,,,,2.8,10.8,1.8,5.3,0.0,78.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,1998.0,120.0,240240.0,1.0,330201.0,33020101.0,331 ,1836.9265719289112,42257.0,1626.2342912585475,2058.1570440983846,21644.0,20613.0,28000.0,25800.0,24000.0,6500.0,5544.444444444444,4660.0,36.0,2320.0,5317178.0,4230311.0,-4227991.0,5.3,5.5,1.0,3.8,0.0, ,,,,,,,3.7,8.3,-2.8,4.9,0.0,59.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,2002.0,300.0,599400.0,1.0,330101.0,33010102.0,800 ,1718.2035814555895,124307.0,1611.7489127136644,1904.4445068677976,79096.0,45211.0,28000.0,25800.0,24000.0,6500.0,5544.444444444444,4660.0,36.0,2320.0,5317178.0,4230311.0,-4227991.0,-1.3,2.3,-4.3,-1.8,0.0, ,,,,,,,-3.0,3.4,-3.7,-0.7,0.0,49.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
