datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,892413.0,1612494.0,0.0,0.0,1612494.0,0.1,9.2,-1.4,5.4,0.0,83.9,0.3,9.1,-2.9,4.2,0.0,60.4,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,1708.29,1950.0,3343340.0,17.0,210009.0,21000903.0,714.0,1809.937464202844,23703.0,1681.782108442399,1991.8429839746864,13906.0,9797.0,13000.0,11600.0,10000.0,700.0,518.3555555555556,370.0,892413.0,1612494.0,0.0,0.0,1612494.0,3.0,11.0,1.0,4.9,0.0,87.4,1.5,10.1,1.2,7.4,0.0,53.8,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,1601.6,3700.0,5914080.0,11.0,110001.0,11000102.0,520.0,1822.0821238702067,156002.0,1708.9143350253808,2015.9367237313484,98500.0,57502.0,13000.0,11600.0,10000.0,700.0,518.3555555555556,370.0,892413.0,1612494.0,0.0,0.0,1612494.0,4.4,8.1,-3.4,2.4,0.0,83.3,2.2,10.2,1.0,5.1,0.0,45.5,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,2002.0,600.0,1198800.0,2.0,210009.0,21000901.0,714.0,1879.2379290835324,143944.0,1733.0814320777617,2140.312100751036,92282.0,51662.0,13000.0,11600.0,10000.0,700.0,517.2444444444444,370.0,892413.0,1612494.0,0.0,0.0,1612494.0,-1.8,9.7,-2.1,4.2,0.0,81.3,6.1,9.2,-1.0,5.0,0.0,55.3,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,5274.72,20.0,105605.5,1.0,320101.0,32010102.0,138.0,1737.674750433884,148081.0,1632.8159240855402,1931.5040298157194,96095.0,51986.0,13000.0,11400.0,10000.0,700.0,517.4666666666667,350.0,892413.0,1612494.0,0.0,0.0,1612494.0,-1.8,8.9,-2.3,3.5,0.0,74.9,-0.8,2.2,-1.3,1.2,7.0,91.5,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,1501.5,125.0,187312.5,4.0,230003.0,23000303.0,520.0,1684.9121904054518,142039.0,1519.6535830518883,1906.910113389646,81425.0,60614.0,13000.0,11200.0,9000.0,700.0,516.3555555555556,350.0,892413.0,1612494.0,0.0,0.0,1612494.0,5.4,10.8,1.0,6.2,0.0,69.7,1.2,7.6,1.0,2.7,9.0,93.3,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,1801.8,900.0,1618380.0,7.0,320301.0,32030101.0,714.0,1630.8787756331026,145632.0,1512.0219417640267,1849.9435478788823,94409.0,51223.0,,,,,,,892413.0,1612494.0,0.0,0.0,1612494.0,0.1,10.5,-2.1,4.1,0.0,79.4,-0.5,9.7,-1.3,3.8,0.0,86.0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,892413.0,1612494.0,0.0,0.0,1612494.0,2.5,13.4,2.2,7.0,0.0,72.2,3.5,5.6,3.0,4.1,3.8,96.8,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,2277.72,280.0,638560.8,6.0,380101.0,38010101.0,700.0,1690.678540091919,134466.0,1561.7575952956938,1883.6255052637441,80607.0,53859.0,13000.0,11200.0,9000.0,700.0,523.0222222222222,350.0,892413.0,1612494.0,0.0,0.0,1612494.0,5.8,6.7,-2.7,4.0,0.0,76.0,3.0,8.1,1.0,4.1,5.5,65.8,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,1781.78,650.0,1160159.0,15.0,230001.0,23000103.0,714.0,1783.1809942994598,129286.0,1654.2428990022627,1998.6407790632813,80883.0,48403.0,13000.0,11200.0,9000.0,700.0,523.0222222222222,350.0,892413.0,1612494.0,0.0,0.0,1612494.0,-1.7,3.0,-6.2,-1.9,0.0,66.5,0.9,3.5,-2.3,0.7,0.0,29.7,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130111,1561.56,3150.0,4900095.0,10.0,110001.0,11000104.0,520.0,1781.997531579644,135942.0,1667.037275388696,2008.0127111469906,90109.0,45833.0,13000.0,11200.0,9000.0,700.0,523.0222222222222,350.0,892413.0,1612494.0,0.0,0.0,1612494.0,-4.8,1.6,-10.0,-4.7,0.0,61.9,-3.1,1.6,-6.3,-3.4,0.0,25.1,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130112,4495.5,20.0,89910.0,1.0,210009.0,21000902.0,714.0,1705.7510666539629,146938.0,1589.2313583845332,1921.2944478665634,95378.0,51560.0,13000.0,11200.0,9000.0,700.0,524.1333333333333,350.0,892413.0,1612494.0,0.0,0.0,1612494.0,-3.0,3.1,-5.2,-1.3,0.0,73.8,-0.3,3.6,-2.2,1.6,0.0,30.7,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130113,1618.38,9640.0,15598082.5,37.0,110001.0,11000104.0,714.0,1684.3223660559563,143112.0,1569.335166506829,1883.4118551579347,90717.0,52395.0,13000.0,11200.0,9000.0,700.0,524.5777777777778,350.0,892413.0,1612494.0,0.0,0.0,1612494.0,-5.4,-1.0,-9.2,-5.0,0.0,63.2,-2.9,-1.0,-5.2,-3.3,0.0,30.3,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130114,4504.5,10.0,45045.0,1.0,220001.0,22000104.0,714.0,1669.3128664724145,142083.0,1570.9132940089844,1869.6059351592708,95276.0,46807.0,,,,,,,892413.0,1612494.0,0.0,0.0,1612494.0,-6.9,-3.0,-9.7,-6.6,0.0,44.6,-5.7,-2.9,-8.8,-6.4,0.0,27.7,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130115,,,,,,,,,,,,,,,,,,,,892413.0,1612494.0,0.0,0.0,1612494.0,-8.6,-1.0,-14.2,-7.7,0.0,55.3,-7.1,2.9,-8.7,-3.3,0.0,28.5,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130116,1671.67,925.0,1546545.0,13.0,110008.0,11000802.0,520.0,1711.2797584461246,151312.0,1596.1972019491545,1883.5181237831237,90706.0,60606.0,13000.0,11400.0,9000.0,700.0,519.6888888888889,330.0,892413.0,1612494.0,0.0,0.0,1612494.0,-9.1,2.6,-12.5,-6.3,0.0,64.4,-3.3,3.1,-5.7,-2.2,0.0,54.5,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130117,1711.71,1675.0,2857140.0,19.0,311201.0,31120106.0,714.0,1690.364517842267,147655.0,1601.0645341947122,1853.1597675512385,95351.0,52304.0,13000.0,11400.0,9000.0,700.0,520.8,330.0,892413.0,1612494.0,0.0,0.0,1612494.0,-8.0,3.2,-10.5,-4.6,0.0,65.7,-5.3,5.5,-7.2,-2.7,0.0,60.3,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130118,1601.6,1000.0,1598400.0,9.0,110008.0,11000802.0,520.0,1649.0423425367376,152842.0,1560.9414400678497,1835.2832312205849,103759.0,49083.0,13000.0,11400.0,9000.0,700.0,520.8,330.0,892413.0,1612494.0,0.0,0.0,1612494.0,-4.3,4.6,-6.2,-1.3,0.0,81.4,-1.5,5.2,-3.6,2.1,0.0,45.7,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
