datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,,,,,,3.2,7.8,1.1,4.5,0.0, ,1.8,7.8,1.0,4.5,0.0, ,0.3,7.9,-1.3,5.0,0.0,85.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,2327.67,40.0,93193.1,4.0,350402.0,35040202.0,500.0,2114.4339261332607,7324.0,1595.663431332237,3140.1655060975613,4864.0,2460.0,80000.0,70000.0,60000.0,10600.0,5706.0,3960.0,,,,,,6.2,8.8,3.0,6.4,0.0, ,5.1,10.3,4.2,6.4,0.0, ,5.1,9.3,4.0,6.1,0.0,83.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,3323.32,3100.0,10305295.0,11.0,110001.0,11000104.0,618.0,3668.9058339670873,61801.0,2454.1752274097144,5869.157996633763,39818.0,21983.0,90000.0,72000.0,60000.0,10600.0,5685.5,3960.0,,,,,,2.2,7.0,1.0,4.3,0.0, ,3.4,7.4,1.0,4.1,0.0, ,3.5,6.7,-1.6,2.9,0.0,70.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,7647.64,28.0,213643.143,2.0,210009.0,21000903.0,138.0,3935.799915997607,63522.0,2656.005363565704,5757.569957040937,37311.0,26211.0,90000.0,74000.0,60000.0,10600.0,5729.0,3960.0,,,,,,3.8,9.4,2.6,5.0,0.0, ,3.4,9.5,2.5,5.3,0.0, ,1.4,8.5,1.0,3.9,0.0,69.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,1498.5,580.0,872371.5,3.0,240004.0,24000403.0,561.0,3177.8191063222,63712.0,2239.732136145757,4744.127570626439,39847.0,23865.0,80000.0,69000.0,60000.0,10600.0,5739.0,3960.0,,,,,,2.6,8.2,1.0,4.7,0.0, ,3.3,8.0,1.0,4.8,0.0, ,0.9,8.0,1.0,5.3,0.0,61.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,2117.88,360.0,765765.0,1.0,240001.0,24000103.0,520.0,2947.5150648203007,60768.0,2128.068633390565,4196.443326853582,36693.0,24075.0,80000.0,69000.0,60000.0,11000.0,5849.473684210527,4500.0,,,,,,5.8,10.9,4.6,6.7,0.0, ,5.5,10.9,4.1,6.6,0.0, ,5.5,9.3,3.0,5.9,0.0,63.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,5034.96,16.0,80754.674,2.0,210009.0,21000902.0,901.0,2646.7799835807746,63584.0,1792.9372572389186,3369.5064264722964,29148.0,34436.0,,,,,,,,,,,,4.2,10.0,1.2,5.4,0.0, ,4.9,10.7,1.7,5.8,0.0, ,2.7,9.6,1.0,4.8,0.0,76.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,,,,,,6.6,10.7,4.3,7.2,0.0, ,6.4,11.4,4.7,7.5,0.0, ,4.3,11.1,3.3,6.9,0.0,67.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,4115.88,384.0,1582416.0,2.0,311201.0,31120103.0,501.0,2838.155435859756,67368.0,2029.716453255226,3856.5341965250054,37555.0,29813.0,70000.0,66000.0,60000.0,11000.0,5828.0,4500.0,,,,,,4.8,5.5,-1.7,3.3,0.0, ,5.1,5.7,1.0,3.8,0.0, ,5.4,5.9,-1.8,3.8,0.0,65.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,3516.48,75.0,263736.0,1.0,250001.0,25000102.0,135.0,2935.585234725753,65306.0,2050.112976117522,3953.2444989303926,34921.0,30385.0,70000.0,66000.0,60000.0,11000.0,5864.5,4500.0,,,,,,-2.1,2.1,-5.8,-2.4,0.0, ,-1.3,2.1,-5.3,-1.8,0.0, ,-2.0,1.7,-5.6,-2.1,0.0,51.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130111,1731.73,550.0,950950.0,2.0,240004.0,24000402.0,565.0,2893.4054626675947,66082.0,1899.400076316356,4169.596521358956,37148.0,28934.0,70000.0,66000.0,60000.0,11000.0,5795.0,4000.0,,,,,,-5.9,2.0,-6.9,-4.3,0.0, ,-5.5,2.1,-6.6,-4.3,0.0, ,-6.0,1.6,-9.0,-5.0,0.0,45.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130112,4325.67,8.0,34684.65,2.0,320201.0,32020102.0,138.0,3118.0667496828114,66995.0,1972.4288542641239,5004.90656282102,41685.0,25310.0,65000.0,62400.0,57000.0,11000.0,5711.5,4000.0,,,,,,-0.2,2.8,-4.6,-1.2,0.0, ,0.4,2.2,-4.1,-0.5,0.0, ,-0.3,1.6,-4.3,-1.0,0.0,51.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
