datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,2.3,8.5,1.0,4.7,0.0, ,,,,,,,-3.6,7.8,-6.3,-0.5,0.0,79.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,2497.5,16000.0,39960000.0,2.0,210001.0,21000103.0,800 ,2834.9641190775824,58802.0,2422.6123358535615,3142.7094360299357,25130.0,33672.0,65000.0,60600.0,58000.0,12000.0,11255.555555555555,10600.0,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,4.5,9.7,3.6,5.7,0.0, ,,,,,,,-2.7,10.1,-5.2,1.4,0.0,79.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,3546.45,558.0,1978020.0,6.0,370101.0,37010102.0,800 ,3069.2134053433024,106189.0,2417.279151124806,3515.6868958842383,43163.0,63026.0,65000.0,59800.0,56000.0,12000.0,11255.555555555555,10600.0,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,3.7,7.9,1.0,3.8,0.0, ,,,,,,,-1.3,8.6,-4.8,1.0,0.0,69.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,3516.48,342.0,1202796.0,10.0,350101.0,35010102.0,561 ,2789.6415116495373,86012.0,2268.7664831257493,3486.364063052046,49217.0,36795.0,65000.0,59800.0,56000.0,12000.0,11255.555555555555,10600.0,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,1.8,10.1,1.5,4.4,0.0, ,,,,,,,-1.2,9.7,-4.5,1.7,0.0,71.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,3173.17,15232.0,48304256.0,16.0,110001.0,11000103.0,800 ,3045.567159359529,67263.0,2213.40134314039,3297.5798760362595,15635.0,51628.0,65000.0,59800.0,56000.0,14800.0,11818.181818181818,10600.0,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,1.5,8.2,1.0,5.4,0.0, ,,,,,,,-2.4,6.3,-4.4,0.9,0.0,82.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,3333.33,450.0,1501500.0,2.0,311201.0,31120106.0,800 ,3067.5451707891634,61128.0,2617.5037868292234,3577.8182951094354,32481.0,28647.0,65000.0,59800.0,56000.0,14800.0,11830.76923076923,10600.0,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,5.7,10.7,3.7,6.4,0.0, ,,,,,,,2.2,7.4,-2.4,3.4,0.0,79.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,5595.59,222.0,1238760.0,5.0,240004.0,24000402.0,548 ,2972.9897342206245,48988.0,2714.165051787504,3684.124013157895,35916.0,13072.0,,,,,,,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,3.7,9.8,1.0,5.2,0.0, ,,,,,,,-2.8,8.8,-3.0,1.1,0.0,83.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,5.1,12.4,4.1,7.2,0.0, ,,,,,,,2.8,10.8,1.8,5.3,0.0,78.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,2777.22,450.0,1248750.0,3.0,360301.0,36030102.0,901 ,2804.840059536244,95740.0,2432.763635168015,3143.523962968136,45621.0,50119.0,65000.0,59800.0,56000.0,14800.0,11928.57142857143,10600.0,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,5.3,5.5,1.0,3.8,0.0, ,,,,,,,3.7,8.3,-2.8,4.9,0.0,59.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,2397.6,1872.0,4500496.0,3.0,311201.0,31120106.0,800 ,2814.398379117385,125808.0,2387.452243473532,3288.439217324208,66192.0,59616.0,70000.0,60400.0,56000.0,14800.0,11597.5,9090.0,1124.0,7412.0,5918282.0,9065317.0,-9057905.0,-1.3,2.3,-4.3,-1.8,0.0, ,,,,,,,-3.0,3.4,-3.7,-0.7,0.0,49.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
