datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,2980200.0,6725874.0,31700.0,89161.0,6636713.0,4.9,12.9,4.0,8.2,0.0, ,-0.9,6.8,-4.4,1.0,0.0, ,0.3,9.1,-2.9,4.2,0.0,60.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,1298.7,435.0,566065.5,3.0,350301.0,35030101.0,561 ,1587.3147233115094,116539.0,1192.6109553652589,2047.1229823518481,62709.0,53830.0,45000.0,38800.0,30000.0,39670.0,30611.62162162162,21600.0,2980200.0,6725874.0,31700.0,89161.0,6636713.0,8.8,15.2,7.4,10.7,0.0, ,2.7,8.7,-1.1,4.3,0.0, ,1.5,10.1,1.2,7.4,0.0,53.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,929.07,1005.0,936562.5,5.0,350402.0,35040202.0,580 ,1731.7650356027034,812663.0,1420.3522648189037,2046.6217905601875,408566.0,404097.0,45000.0,38800.0,30000.0,39670.0,30681.38888888889,23300.0,2980200.0,6725874.0,31700.0,89161.0,6636713.0,8.5,15.1,4.8,9.8,0.0, ,-1.5,5.6,-5.7,-1.0,0.0, ,2.2,10.2,1.0,5.1,0.0,45.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,960.96,360.0,346653.0,4.0,340101.0,34010102.0,330 ,1433.421743095537,282245.0,1108.1751902090634,1802.8501606544228,150098.0,132147.0,45000.0,38800.0,30000.0,39670.0,30736.944444444445,23300.0,2980200.0,6725874.0,31700.0,89161.0,6636713.0,4.9,15.1,2.3,8.7,0.0, ,-1.8,8.2,-3.5,1.3,0.0, ,6.1,9.2,-1.0,5.0,0.0,55.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,720.72,5400.0,3903900.0,1.0,311201.0,31120103.0,467 ,1549.518789128322,347766.0,1231.2431328844518,1950.2085950724586,193815.0,153951.0,45000.0,39800.0,35000.0,39670.0,30698.91891891892,23300.0,2980200.0,6725874.0,31700.0,89161.0,6636713.0,8.3,13.8,7.4,10.2,1.0, ,-2.8,8.5,-4.8,1.1,0.0, ,-0.8,2.2,-1.3,1.2,7.0,91.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,1271.27,360.0,455544.0,2.0,370401.0,37040101.0,766 ,1533.847530652492,469554.0,1200.4865422585344,1904.5851844688143,247240.0,222314.0,45000.0,39800.0,35000.0,39670.0,30698.91891891892,23300.0,2980200.0,6725874.0,31700.0,89161.0,6636713.0,9.7,13.5,6.3,9.9,1.4, ,2.3,9.8,-2.4,5.0,0.0, ,1.2,7.6,1.0,2.7,9.0,93.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,1168.83,150.0,175175.0,3.0,380201.0,38020102.0,680 ,1498.667145216877,294222.0,1230.3542037064942,1815.4074169594026,159288.0,134934.0,,,,,,,2980200.0,6725874.0,31700.0,89161.0,6636713.0,8.9,12.9,6.3,10.4,5.4, ,-1.7,9.7,-3.9,1.7,0.0, ,-0.5,9.7,-1.3,3.8,0.0,86.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,2980200.0,6725874.0,31700.0,89161.0,6636713.0,11.3,14.4,7.7,10.6,5.9, ,0.9,11.0,-1.6,6.9,0.0, ,3.5,5.6,3.0,4.1,3.8,96.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,1298.7,2820.0,3660336.0,10.0,210009.0,21000901.0,960 ,1671.5614726297763,766088.0,1281.1670125401881,2051.6193794421697,377905.0,388183.0,45000.0,39800.0,35000.0,39670.0,30773.42105263158,23300.0,2980200.0,6725874.0,31700.0,89161.0,6636713.0,7.5,8.0,1.5,6.0,6.5, ,4.2,4.7,-3.0,2.5,0.0, ,3.0,8.1,1.0,4.1,5.5,65.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,839.16,690.0,575424.0,9.0,250003.0,25000302.0,339 ,1837.6085665926448,747973.0,1373.2665928606987,2331.9674187983233,385696.0,362277.0,45000.0,39800.0,35000.0,39670.0,30532.926829268294,21600.0,2980200.0,6725874.0,31700.0,89161.0,6636713.0,2.4,7.7,1.0,4.2,0.0, ,-4.1,1.7,-8.0,-4.8,0.0, ,0.9,3.5,-2.3,0.7,0.0,29.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
