datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,76.0,291.0,0.0,0.0,291.0,-0.2,9.1,-2.0,4.5,0.0, ,1.6,9.6,-1.0,5.0,0.0, ,-0.1,9.7,-2.8,3.0,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,3133.13,396.0,1239559.2,3.0,240001.0,24000101.0,513.0,2660.5738803969653,35066.0,1981.2302300827373,3739.041951003542,21514.0,13552.0,12000.0,11000.0,10000.0,8810.0,5843.103448275862,3910.0,76.0,291.0,0.0,0.0,291.0,3.7,10.5,1.2,5.4,0.0, ,3.5,9.3,2.1,5.2,0.0, ,5.5,9.2,1.1,5.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,3236.76,3719.0,12071059.0,17.0,110001.0,11000105.0,790.0,2297.80882973133,383259.0,1583.0684213057302,3138.246910089077,207118.0,176141.0,12000.0,11600.0,10000.0,8810.0,5816.551724137931,3910.0,76.0,291.0,0.0,0.0,291.0,3.8,7.8,-4.6,2.0,0.0, ,2.7,7.5,-1.8,3.4,0.0, ,0.5,7.0,-2.9,2.0,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,1751.75,1912.0,3353350.0,10.0,110001.0,11000103.0,369.0,2225.292359976186,386320.0,1609.501584753975,2978.744662248187,212580.0,173740.0,11000.0,10400.0,10000.0,8810.0,5778.9655172413795,3910.0,76.0,291.0,0.0,0.0,291.0,-1.5,10.3,-1.7,4.0,0.0, ,2.4,8.3,1.0,4.0,0.0, ,1.7,9.3,1.0,4.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,1798.2,40.0,72072.0,1.0,311201.0,31120101.0,471.0,2048.8005525873914,371610.0,1493.0948522806104,2719.71864449698,203257.0,168353.0,12000.0,10800.0,10000.0,7960.0,5483.793103448276,3670.0,76.0,291.0,0.0,0.0,291.0,-1.5,8.3,-2.3,3.2,0.0, ,0.9,7.7,-1.3,4.8,0.0, ,2.1,7.8,1.0,4.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,2902.9,201.0,582431.85,3.0,320201.0,32020101.0,711.0,2034.9185118992705,361997.0,1504.0250297845464,2828.4488843810736,216891.0,145106.0,11000.0,10400.0,10000.0,7960.0,5468.620689655172,3670.0,76.0,291.0,0.0,0.0,291.0,5.4,11.6,1.0,6.1,0.0, ,5.5,10.9,2.4,6.0,0.0, ,3.3,11.9,1.4,4.9,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,2967.03,239.0,708640.65,3.0,230003.0,23000301.0,790.0,1949.946222312836,350695.0,1447.8377355081707,2751.1427639295966,215587.0,135108.0,,,,,,,76.0,291.0,0.0,0.0,291.0,0.4,9.9,-1.9,4.2,0.0, ,2.4,9.1,-1.1,5.1,0.0, ,1.8,10.3,-1.3,5.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,76.0,291.0,0.0,0.0,291.0,1.7,12.7,1.0,6.5,0.0, ,3.4,11.2,3.0,6.2,0.0, ,3.4,10.3,2.1,5.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,2492.49,764.0,1899198.9,5.0,240004.0,24000402.0,534.0,2066.7801836440635,388654.0,1470.759506855175,2989.2008566418667,236099.0,152555.0,11000.0,10400.0,10000.0,7960.0,5330.0,3300.0,76.0,291.0,0.0,0.0,291.0,5.4,5.6,-1.6,3.8,0.0, ,5.0,5.2,1.0,3.6,0.0, ,4.4,5.1,-2.1,3.1,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,2247.75,320.0,720720.0,1.0,110001.0,11000101.0,472.0,2071.085277864759,370450.0,1436.7078407399688,3059.458457598795,225631.0,144819.0,10000.0,9800.0,9000.0,7960.0,5288.9655172413795,3300.0,76.0,291.0,0.0,0.0,291.0,-2.7,2.2,-6.5,-2.4,0.0, ,-1.6,2.1,-4.5,-2.2,0.0, ,-2.7,2.2,-6.0,-3.1,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
