datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,0.0,0.0,1864728.0,1195211.0,-1195211.0,-3.9,4.4,-7.7,-1.4,0.0, ,-2.3,6.0,-4.9,-0.3,0.0,95.4,0.9,9.0,-1.3,4.4,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,6143.85,2.0,12312.3,1.0,371501.0,37150102.0,740.0,20712.24090909091,22.0,4605.775000000001,40040.0,12.0,10.0,180000.0,178800.0,174000.0,5980.0,4298.522727272727,3210.0,0.0,0.0,1864728.0,1195211.0,-1195211.0,2.8,6.7,-1.1,3.5,0.0, ,-1.8,7.7,-2.3,3.7,0.0,93.9,3.5,10.0,2.4,5.4,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,1898.1,48.0,91108.8,1.0,230001.0,23000102.0,800.0,3401.8636783733828,541.0,2003.085396039604,7526.728102189781,404.0,137.0,180000.0,178800.0,174000.0,5980.0,4298.522727272727,3210.0,0.0,0.0,1864728.0,1195211.0,-1195211.0,-1.2,5.0,-6.3,-1.2,0.0, ,4.4,6.8,-3.6,1.5,0.0,82.1,3.3,8.3,-3.4,2.7,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,8488.48,120.0,1019018.0,3.0,230001.0,23000101.0,323.0,6553.903225806452,279.0,2266.215189873418,8247.54,79.0,200.0,180000.0,178800.0,174000.0,5980.0,4298.522727272727,3210.0,0.0,0.0,1864728.0,1195211.0,-1195211.0,-1.7,6.8,-4.5,0.9,0.0, ,-3.3,8.4,-4.3,1.9,0.0,88.4,-0.6,10.2,-1.0,5.8,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,3556.44,540.0,1921077.0,4.0,371501.0,37150102.0,742.0,4299.079156528791,1233.0,2882.4198567041963,9705.6265625,977.0,256.0,180000.0,178800.0,174000.0,5980.0,4298.522727272727,3210.0,0.0,0.0,1864728.0,1195211.0,-1195211.0,-4.6,6.2,-6.1,-0.7,0.0, ,-4.2,8.4,-4.9,1.3,0.0,83.7,-0.6,8.4,-2.0,3.7,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,1878.12,40.0,75075.0,2.0,230001.0,23000104.0,800.0,4669.031060606061,396.0,2192.3285223367698,11533.035238095237,291.0,105.0,180000.0,177800.0,174000.0,5980.0,4286.931818181818,3210.0,0.0,0.0,1864728.0,1195211.0,-1195211.0,0.6,8.1,-3.3,2.2,0.0, ,3.2,9.9,-3.1,3.5,0.0,81.9,6.2,11.3,1.9,6.4,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,8208.2,10.0,81918.0,1.0,230003.0,23000302.0,343.0,5549.780092592592,324.0,2737.4679878048782,8432.4,164.0,160.0,,,,,,,0.0,0.0,1864728.0,1195211.0,-1195211.0,-3.5,8.9,-5.8,-0.4,0.0, ,-3.7,9.4,-5.7,0.0,0.0,90.0,0.9,9.7,-1.8,4.0,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,0.0,0.0,1864728.0,1195211.0,-1195211.0,-0.5,9.1,-1.3,4.2,1.0, ,-0.6,13.0,-1.2,8.0,0.0,82.1,2.4,12.3,2.1,6.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,1818.18,44.0,80380.3,1.0,230001.0,23000101.0,800.0,3552.5845146379047,649.0,1956.8154088050314,7978.0604651162785,477.0,172.0,180000.0,177800.0,174000.0,5980.0,4286.931818181818,3210.0,0.0,0.0,1864728.0,1195211.0,-1195211.0,2.6,4.1,-4.0,0.6,1.0, ,6.1,7.0,-4.6,3.5,0.0,76.7,5.6,5.8,-1.1,4.3,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,3413.41,20.0,68181.75,1.0,310401.0,31040101.0,901.0,7207.4964689265535,354.0,4953.118206521739,9647.529411764706,184.0,170.0,180000.0,177800.0,174000.0,5980.0,4290.227272727273,3210.0,0.0,0.0,1864728.0,1195211.0,-1195211.0,-4.4,-1.0,-8.6,-5.2,0.0, ,-5.3,1.7,-8.2,-4.3,0.0,71.7,-1.3,2.4,-5.9,-2.1,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
