datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,,,,,,2.6,7.7,1.0,4.1,0.0,68.4,1.6,9.6,-1.0,5.0,0.0, ,-0.1,9.7,-2.8,3.0,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,1101.1,52.0,57257.2,1.0,380201.0,38020101.0,907.0,1243.957827874117,1557.0,964.9518115942029,1923.9195099337746,1104.0,453.0,1800.0,1590.0,1250.0,3570.0,2444.3333333333335,1180.0,,,,,,5.6,9.4,3.1,6.2,0.0,72.1,3.5,9.3,2.1,5.2,0.0, ,5.5,9.2,1.1,5.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,799.2,120.0,96096.0,2.0,320201.0,32020101.0,220.0,858.7911028867734,64605.0,616.8754483874505,1172.2558847233572,36464.0,28141.0,1800.0,1530.0,1250.0,3570.0,2447.0,1180.0,,,,,,2.3,7.6,1.0,4.2,0.0,57.0,2.7,7.5,-1.8,3.4,0.0, ,0.5,7.0,-2.9,2.0,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,430.43,296.0,127872.0,3.0,210009.0,21000902.0,621.0,797.2587031939081,65531.0,562.5154269123764,1146.2647301153615,39179.0,26352.0,1500.0,1370.0,1250.0,3570.0,2447.0,1180.0,,,,,,3.7,9.1,2.9,5.2,0.0,54.4,2.4,8.3,1.0,4.0,0.0, ,1.7,9.3,1.0,4.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,1578.42,8.0,12587.4,1.0,320201.0,32020102.0,138.0,825.3051351685394,62300.0,619.0036722216746,1210.3075524935591,40564.0,21736.0,1400.0,1330.0,1250.0,3570.0,2136.0,1180.0,,,,,,2.3,7.8,1.4,4.8,0.0,46.8,0.9,7.7,-1.3,4.8,0.0, ,2.1,7.8,1.0,4.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,939.06,10.0,9415.575,1.0,310901.0,31090105.0,550.0,766.236681276147,60714.0,572.7326814477403,1056.7836824605497,36443.0,24271.0,1400.0,1330.0,1250.0,3570.0,2140.0,1160.0,,,,,,5.3,10.3,4.1,6.4,0.0,52.3,5.5,10.9,2.4,6.0,0.0, ,3.3,11.9,1.4,4.9,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,1048.95,440.0,461538.0,2.0,110001.0,11000103.0,132.0,670.7986406606135,53526.0,443.8405725127866,858.7083259340209,24244.0,29282.0,,,,,,,,,,,,5.3,10.4,2.6,6.0,0.0,60.2,2.4,9.1,-1.1,5.1,0.0, ,1.8,10.3,-1.3,5.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,,,,,,6.9,11.2,4.9,7.6,0.0,54.8,3.4,11.2,3.0,6.2,0.0, ,3.4,10.3,2.1,5.6,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,919.08,72.0,66035.97,2.0,310901.0,31090105.0,472.0,714.2875506217218,67876.0,551.3847637361084,891.4699469750561,35363.0,32513.0,1400.0,1330.0,1250.0,3570.0,2131.0,1160.0,,,,,,4.5,5.1,-2.1,3.1,0.0,58.8,5.0,5.2,1.0,3.6,0.0, ,4.4,5.1,-2.1,3.1,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,700.7,656.0,457657.2,4.0,110001.0,11000103.0,472.0,700.974325427916,56670.0,558.0381502807788,933.238161656399,35081.0,21589.0,1300.0,1250.0,1200.0,2660.0,2079.5333333333333,1160.0,,,,,,-2.6,2.2,-6.5,-2.6,0.0,44.9,-1.6,2.1,-4.5,-2.2,0.0, ,-2.7,2.2,-6.0,-3.1,0.0, ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130111,1071.07,20.0,21421.4,1.0,250001.0,25000102.0,135.0,872.9053533395663,43853.0,600.0710760082269,1156.9008597756786,22366.0,21487.0,1600.0,1430.0,1250.0,2660.0,2068.4827586206898,1160.0,,,,,,-6.4,1.9,-7.6,-4.4,0.0,32.4,-5.0,1.3,-8.4,-4.7,0.0, ,-6.0,2.3,-8.5,-3.7,0.0, ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20130112,779.22,640.0,496496.0,2.0,110001.0,11000101.0,413.0,849.3892379606732,50958.0,639.327532561505,1010.4127569853704,22112.0,28846.0,1500.0,1410.0,1250.0,2840.0,2208.9655172413795,1160.0,,,,,,-0.1,2.3,-5.0,-1.8,0.0,40.6,-0.2,1.9,-3.4,-0.7,0.0, ,-0.5,1.9,-4.6,-1.7,0.0, ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
