datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원),해당일자_전체거래물량(kg),하위가격 평균가(원),상위가격 평균가(원),하위가격 거래물량(kg),상위가격 거래물량(kg),일자별_도매가격_최대(원),일자별_도매가격_평균(원),일자별_도매가격_최소(원),일자별_소매가격_최대(원),일자별_소매가격_평균(원),일자별_소매가격_최소(원),수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러),주산지_0_초기온도(℃),주산지_0_최대온도(℃),주산지_0_최저온도(℃),주산지_0_평균온도(℃),주산지_0_강수량(ml),주산지_0_습도(%),주산지_1_초기온도(℃),주산지_1_최대온도(℃),주산지_1_최저온도(℃),주산지_1_평균온도(℃),주산지_1_강수량(ml),주산지_1_습도(%),주산지_2_초기온도(℃),주산지_2_최대온도(℃),주산지_2_최저온도(℃),주산지_2_평균온도(℃),주산지_2_강수량(ml),주산지_2_습도(%),일자구분_중순,일자구분_초순,일자구분_하순,월구분_10월,월구분_11월,월구분_12월,월구분_1월,월구분_2월,월구분_3월,월구분_4월,월구분_5월,월구분_6월,월구분_7월,월구분_8월,월구분_9월
20130101,,,,,,,,,,,,,,,,,,,,,,,,,0.7,8.7,-2.1,2.8,0.0,83.4 ,-1.2,10.9,-2.4,4.1,0.0,82.3,-2.8,9.4,-4.6,0.0,0.0,88.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130102,3596.4,260.0,935064.0,3.0,380401.0,38040101.0,660.0,3178.403388033857,66989.0,2496.5677515107186,3610.3867003755354,25981.0,41008.0,70000.0,42466.666666666664,23000.0,1650.0,1057.6899224806202,700.0,,,,,,1.8,11.0,1.0,5.5,0.0,80.9 ,0.1,12.9,1.0,6.1,0.0,83.8,-3.6,7.3,-4.8,1.1,0.0,90.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130103,2912.91,2867.0,8339230.9,28.0,210001.0,21000101.0,641.0,3176.664544201696,311798.0,2547.135648338447,3728.7192571077717,145677.0,166121.0,70000.0,41600.0,23000.0,1650.0,1064.2015503875969,660.0,,,,,,4.9,8.8,-3.1,3.2,0.0,72.4 ,5.1,8.7,-1.5,4.4,0.0,76.7,3.0,8.8,-7.1,-0.5,0.0,80.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130104,3346.65,68.0,228228.0,2.0,350101.0,35010102.0,576.0,3367.383130413945,329635.0,2817.2503538670558,3969.3807354286587,172237.0,157398.0,72000.0,42333.333333333336,24000.0,1650.0,1066.6046511627908,700.0,,,,,,-2.0,10.0,-2.7,3.6,0.0,69.9 ,-1.9,10.8,-3.4,2.5,0.0,87.7,-5.5,9.3,-7.3,-1.0,0.0,85.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130105,4555.44,5.0,22797.775,1.0,380303.0,38030302.0,138.0,3215.039284949122,314779.0,2744.5683978485736,3966.136414565342,193546.0,121233.0,72000.0,43400.0,25000.0,1650.0,1063.3255813953488,440.0,,,,,,-1.6,9.0,-2.5,3.1,0.0,69.8 ,-0.2,7.7,-1.5,4.3,0.0,77.5,-5.2,8.4,-5.3,0.6,0.0,83.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130106,3433.43,720.0,2471068.6,10.0,310101.0,31010101.0,635.0,3043.154461329088,330287.0,2526.4024017116585,3770.9353095573188,193146.0,137141.0,62000.0,41600.0,25000.0,1650.0,1065.1860465116279,440.0,,,,,,5.7,10.8,1.0,5.6,0.0,65.4 ,4.8,12.4,1.7,6.5,1.0,77.9,1.2,10.7,-3.3,4.2,0.0,79.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130107,2387.61,10.0,23898.875,1.0,350301.0,35030101.0,138.0,2868.4111035366104,315811.0,2368.8294736123294,3531.5867651246613,180122.0,135689.0,,,,,,,,,,,,-0.1,9.3,-3.6,2.5,0.0,79.2 ,1.2,8.7,-1.7,5.1,1.0,81.3,-4.1,9.0,-7.0,0.3,0.0,83.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130108,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.4,1.2,6.7,0.0,66.7 ,5.6,13.5,4.4,6.9,0.0,74.6,1.6,12.9,1.1,5.9,0.0,71.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130109,5515.51,10.0,55135.08,1.0,240004.0,24000401.0,138.0,2803.96293540405,397254.0,2313.2210938763997,3757.9203292031348,262313.0,134941.0,57000.0,39600.0,25000.0,1650.0,1064.1461538461538,440.0,,,,,,5.7,6.4,-1.8,4.0,0.0,69.0 ,6.3,6.7,1.0,4.7,0.0,67.2,4.9,6.9,-3.9,2.8,1.5,73.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20130110,1998.0,12.0,23976.0,1.0,230003.0,23000302.0,323.0,2812.5100336515934,296717.0,2279.3033310935502,3764.578332622981,190197.0,106520.0,55000.0,39866.666666666664,28000.0,1650.0,1070.9923076923078,440.0,,,,,,-1.1,2.5,-4.6,-1.4,0.0,59.1 ,1.6,4.2,1.0,2.2,0.0,62.0,-3.5,3.2,-6.8,-2.1,1.5,67.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
