datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,-1.8,3.3,-7.9,-2.2,0.0,91.3
20130102,-2.9,3.6,-3.0,0.9,0.0,93.7
20130103,1.2,4.2,-6.3,-1.0,0.0,79.1
20130104,-1.1,6.9,-4.2,1.6,0.0,78.7
20130105,-4.7,3.8,-6.5,-1.8,0.0,91.6
20130106,0.5,7.0,-3.7,1.2,0.0,85.8
20130107,-4.2,9.5,-7.1,-1.1,0.0,87.0
20130108,-0.5,8.2,-1.7,2.6,0.0,91.8
20130109,2.0,3.5,-3.9,1.0,1.5,83.0
20130110,-3.4,-1.4,-7.7,-4.6,1.5,68.8
20130111,-8.0,-3.0,-12.8,-7.4,0.0,54.9
20130112,-5.6,-1.0,-7.0,-4.6,0.0,63.2
20130113,-7.7,-6.1,-11.7,-8.9,0.0,67.1
20130114,-11.5,-7.6,-15.3,-11.7,0.0,58.7
20130115,-14.9,-2.3,-18.8,-11.8,0.0,66.6
20130116,-14.9,1.6,-17.9,-10.9,0.0,75.7
20130117,-11.2,2.5,-15.5,-8.6,0.0,71.5
20130118,-9.9,-1.0,-11.4,-6.2,0.0,81.5
20130119,-9.4,4.1,-12.7,-5.8,0.0,76.9
20130120,-7.2,-3.3,-9.0,-6.2,1.3,90.2
20130121,-10.6,-4.5,-16.9,-9.0,1.5,88.5
20130122,-5.2,-4.8,-13.7,-9.3,0.0,68.3
20130123,-15.3,-8.2,-21.6,-15.2,0.0,81.1
20130124,-19.5,-4.9,-23.5,-15.0,0.0,77.6
20130125,-18.0,-1.9,-22.3,-13.2,0.0,75.1
20130126,-16.6,1.6,-20.6,-12.1,0.0,74.8
20130127,-3.9,1.9,-14.2,-5.1,2.2,78.5
20130128,-14.4,5.7,-19.0,-8.4,0.0,74.3
20130129,-3.8,-1.0,-4.1,-2.7,3.9,88.7
20130130,-1.1,-1.0,-8.9,-4.5,1.3,89.5
20130131,-7.9,-1.7,-17.6,-9.2,1.0,81.7
20130201,-14.7,-2.7,-17.8,-9.6,0.0,77.8
20130202,-15.0,-1.0,-21.2,-11.4,0.0,74.4
