datadate,농산물 부류명,등급코드,등급명,조사단위(kg),시도별 구분,지역명,시장코드,시장명,가격(원)
20130101,,,,,,,,,
20130102,과일류,5.0,중품,1kg,1101.0,서울,110212.0,경동,5000.0
20130102,과일류,5.0,중품,1kg,1101.0,서울,110251.0,영등포,6000.0
20130102,과일류,5.0,중품,1kg,1101.0,서울,110401.0,E-유통,7970.0
20130102,과일류,5.0,중품,1kg,1101.0,서울,110403.0,C-유통,4980.0
20130102,과일류,5.0,중품,1kg,1101.0,서울,110408.0,F-유통,7970.0
20130102,과일류,5.0,중품,1kg,2100.0,부산,210022.0,부전,6000.0
20130102,과일류,5.0,중품,1kg,2100.0,부산,210402.0,D-유통,6650.0
20130102,과일류,5.0,중품,1kg,2200.0,대구,220062.0,동구,6500.0
20130102,과일류,5.0,중품,1kg,2300.0,인천,230036.0,현대,6250.0
20130102,과일류,5.0,중품,1kg,2300.0,인천,230401.0,E-유통,7970.0
20130102,과일류,5.0,중품,1kg,2401.0,광주,240121.0,양동,5000.0
20130102,과일류,5.0,중품,1kg,2501.0,대전,250112.0,역전,6000.0
20130102,과일류,5.0,중품,1kg,2501.0,대전,250401.0,C-유통,4980.0
20130102,과일류,5.0,중품,1kg,3111.0,수원,310001.0,지동,6500.0
20130102,과일류,5.0,중품,1kg,3211.0,춘천,320401.0,E-유통,7970.0
20130102,과일류,5.0,중품,1kg,3214.0,강릉,321401.0,중앙,6670.0
20130102,과일류,5.0,중품,1kg,3311.0,청주,330001.0,육거리,7160.0
20130102,과일류,5.0,중품,1kg,3613.0,순천,360402.0,역전,5660.0
20130102,과일류,5.0,중품,1kg,3711.0,포항,370001.0,죽도,6000.0
20130102,과일류,5.0,중품,1kg,3711.0,포항,370401.0,E-유통,7980.0
20130102,과일류,5.0,중품,1kg,3814.0,창원,380001.0,상남,6000.0
20130102,과일류,5.0,중품,1kg,3814.0,창원,380402.0,C-유통,4980.0
20130103,과일류,5.0,중품,1kg,1101.0,서울,110212.0,경동,5000.0
20130103,과일류,5.0,중품,1kg,1101.0,서울,110251.0,영등포,6000.0
20130103,과일류,5.0,중품,1kg,1101.0,서울,110401.0,E-유통,7970.0
20130103,과일류,5.0,중품,1kg,1101.0,서울,110403.0,C-유통,4980.0
20130103,과일류,5.0,중품,1kg,1101.0,서울,110408.0,F-유통,7970.0
20130103,과일류,5.0,중품,1kg,2100.0,부산,210022.0,부전,6000.0
20130103,과일류,5.0,중품,1kg,2100.0,부산,210402.0,D-유통,6650.0
20130103,과일류,5.0,중품,1kg,2200.0,대구,220062.0,동구,6500.0
20130103,과일류,5.0,중품,1kg,2300.0,인천,230036.0,현대,6250.0
20130103,과일류,5.0,중품,1kg,2300.0,인천,230401.0,E-유통,7970.0
20130103,과일류,5.0,중품,1kg,2401.0,광주,240121.0,양동,5000.0
20130103,과일류,5.0,중품,1kg,2501.0,대전,250112.0,역전,6500.0
20130103,과일류,5.0,중품,1kg,2501.0,대전,250401.0,C-유통,4980.0
20130103,과일류,5.0,중품,1kg,3111.0,수원,310001.0,지동,6500.0
20130103,과일류,5.0,중품,1kg,3211.0,춘천,320401.0,E-유통,7970.0
20130103,과일류,5.0,중품,1kg,3214.0,강릉,321401.0,중앙,6670.0
20130103,과일류,5.0,중품,1kg,3311.0,청주,330001.0,육거리,7160.0
20130103,과일류,5.0,중품,1kg,3613.0,순천,360402.0,역전,5660.0
20130103,과일류,5.0,중품,1kg,3711.0,포항,370001.0,죽도,6000.0
20130103,과일류,5.0,중품,1kg,3711.0,포항,370401.0,E-유통,7980.0
20130103,과일류,5.0,중품,1kg,3714.0,안동,372401.0,C-유통,4980.0
20130103,과일류,5.0,중품,1kg,3814.0,창원,380001.0,상남,6000.0
20130103,과일류,5.0,중품,1kg,3814.0,창원,380402.0,C-유통,4980.0
20130104,과일류,5.0,중품,1kg,1101.0,서울,110212.0,경동,5000.0
20130104,과일류,5.0,중품,1kg,1101.0,서울,110251.0,영등포,6000.0
20130104,과일류,5.0,중품,1kg,1101.0,서울,110401.0,E-유통,7970.0
20130104,과일류,5.0,중품,1kg,1101.0,서울,110403.0,C-유통,4980.0
20130104,과일류,5.0,중품,1kg,1101.0,서울,110408.0,F-유통,7970.0
20130104,과일류,5.0,중품,1kg,2100.0,부산,210022.0,부전,6000.0
20130104,과일류,5.0,중품,1kg,2100.0,부산,210402.0,D-유통,6580.0
20130104,과일류,5.0,중품,1kg,2200.0,대구,220062.0,동구,6500.0
20130104,과일류,5.0,중품,1kg,2300.0,인천,230036.0,현대,6250.0
20130104,과일류,5.0,중품,1kg,2300.0,인천,230401.0,E-유통,7970.0
20130104,과일류,5.0,중품,1kg,2401.0,광주,240121.0,양동,5000.0
