datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201301,2980200.0,6725874.0,31700.0,89161.0,6636713.0
201302,1963837.0,4463368.0,0.0,0.0,4463368.0
201303,1449512.0,3322615.0,0.0,0.0,3322615.0
201304,537001.0,1177699.0,0.0,0.0,1177699.0
201305,316925.0,816871.0,0.0,0.0,816871.0
201306,12746.0,36946.0,0.0,0.0,36946.0
201307,359.0,1541.0,0.0,0.0,1541.0
201308,3127027.0,8280983.0,0.0,0.0,8280983.0
201309,4675484.0,12027573.0,0.0,0.0,12027573.0
201310,3742154.0,9385611.0,0.0,0.0,9385611.0
201311,4582879.0,11038389.0,0.0,0.0,11038389.0
201312,3769033.0,8881662.0,0.0,0.0,8881662.0
201401,5109658.0,10983166.0,0.0,0.0,10983166.0
201402,2029447.0,4325549.0,0.0,0.0,4325549.0
201403,2532740.0,5525991.0,0.0,0.0,5525991.0
201404,1411243.0,2897403.0,0.0,0.0,2897403.0
201405,542622.0,1115534.0,0.0,0.0,1115534.0
201406,117853.0,266760.0,0.0,0.0,266760.0
201407,16692.0,33222.0,0.0,0.0,33222.0
201408,2990802.0,7976895.0,0.0,0.0,7976895.0
201409,2719489.0,7268236.0,0.0,0.0,7268236.0
201410,5531821.0,14547738.0,48600.0,137706.0,14410032.0
201411,5672785.0,13929743.0,0.0,0.0,13929743.0
201412,4250112.0,11129166.0,0.0,0.0,11129166.0
201501,3118675.0,8944164.0,0.0,0.0,8944164.0
201502,878305.0,2230285.0,0.0,0.0,2230285.0
201503,1061622.0,2885992.0,0.0,0.0,2885992.0
201504,485065.0,1246765.0,0.0,0.0,1246765.0
201505,275806.0,790455.0,0.0,0.0,790455.0
201506,26601.0,68108.0,0.0,0.0,68108.0
201507,1981.0,4065.0,0.0,0.0,4065.0
201508,4657709.0,13533064.0,0.0,0.0,13533064.0
201509,3251352.0,8918362.0,0.0,0.0,8918362.0
201510,5720206.0,15474881.0,16200.0,36297.0,15438584.0
201511,5873171.0,15004580.0,32400.0,70853.0,14933727.0
201512,5359103.0,14123269.0,14100.0,43205.0,14080064.0
201601,2626030.0,7304682.0,24223.0,79494.0,7225188.0
201602,1524867.0,3851454.0,0.0,0.0,3851454.0
201603,1231143.0,3179944.0,0.0,0.0,3179944.0
201604,566870.0,1330643.0,0.0,0.0,1330643.0
201605,194529.0,490385.0,0.0,0.0,490385.0
201606,12272.0,28275.0,0.0,0.0,28275.0
201607,27834.0,76357.0,0.0,1.0,76356.0
201608,1229639.0,3426250.0,0.0,0.0,3426250.0
201609,4359483.0,13208826.0,0.0,0.0,13208826.0
201610,4393199.0,13903751.0,0.0,0.0,13903751.0
201611,4486005.0,14793484.0,0.0,0.0,14793484.0
201612,2904040.0,10057626.0,0.0,0.0,10057626.0
201301,7800.0,13806.0,26684.0,18175.0,-4369.0
201302,8400.0,15374.0,5042.0,16456.0,-1082.0
201303,3295.0,10630.0,42953.0,44530.0,-33900.0
201304,1543.0,4116.0,33846.0,58400.0,-54284.0
201305,6.0,840.0,20731.0,41385.0,-40545.0
201306,0.0,0.0,12492.0,36447.0,-36447.0
201307,0.0,0.0,10133.0,12883.0,-12883.0
201308,15577.0,36232.0,23568.0,66562.0,-30330.0
201309,8152.0,20134.0,9596.0,37428.0,-17294.0
201310,7724.0,6362.0,2792.0,9842.0,-3480.0
201311,7800.0,12608.0,8424.0,13074.0,-466.0
201312,50.0,68.0,27078.0,62201.0,-62133.0
201401,1080.0,3274.0,66726.0,53603.0,-50329.0
201402,1207.0,3417.0,10230.0,9985.0,-6568.0
201403,600.0,1620.0,13621.0,15624.0,-14004.0
201404,3919.0,12871.0,52198.0,51017.0,-38146.0
201405,67.0,1836.0,1440.0,1120.0,716.0
201406,0.0,0.0,500.0,2416.0,-2416.0
201407,654.0,3102.0,1726.0,5580.0,-2478.0
201408,960.0,2859.0,1507.0,6615.0,-3756.0
201409,120.0,368.0,1005.0,1294.0,-926.0
201410,0.0,0.0,20782.0,41808.0,-41808.0
201411,617.0,2061.0,8760.0,12323.0,-10262.0
201412,12198.0,28105.0,21594.0,24492.0,3613.0
201501,5.0,150.0,36516.0,11836.0,-11686.0
201502,600.0,1620.0,60890.0,59915.0,-58295.0
201503,600.0,1620.0,1610.0,6482.0,-4862.0
201504,0.0,0.0,11.0,75.0,-75.0
201505,0.0,0.0,24336.0,26372.0,-26372.0
201506,2400.0,6538.0,20741.0,40604.0,-34066.0
201507,600.0,1590.0,15469.0,43279.0,-41689.0
201508,600.0,1590.0,1782.0,4229.0,-2639.0
201509,7050.0,16930.0,22209.0,30934.0,-14004.0
201510,0.0,0.0,12311.0,14082.0,-14082.0
201511,8500.0,17000.0,46426.0,57669.0,-40669.0
201512,0.0,0.0,80139.0,90933.0,-90933.0
201601,94.0,6055.0,27779.0,44386.0,-38331.0
201602,0.0,0.0,26938.0,39160.0,-39160.0
201603,100.0,6401.0,17765.0,21708.0,-15307.0
201604,0.0,0.0,24043.0,38882.0,-38882.0
201605,100.0,5928.0,64210.0,91374.0,-85446.0
201606,0.0,0.0,51125.0,70522.0,-70522.0
201607,0.0,0.0,94592.0,105560.0,-105560.0
201608,6003.0,20680.0,63086.0,83396.0,-62716.0
201609,22.0,650.0,66112.0,66292.0,-65642.0
201610,6081.0,26272.0,52039.0,79697.0,-53425.0
201611,14.0,1110.0,105565.0,141350.0,-140240.0
201612,21705.0,21049.0,2503.0,9087.0,11962.0
