datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,,,,,,
20130102,,,,,,
20130103,,,,,,
20130104,,,,,,
20130105,,,,,,
20130106,,,,,,
20130107,,,,,,
20130108,,,,,,
20130109,,,,,,
20130110,,,,,,
20130111,,,,,,
20130112,,,,,,
20130113,,,,,,
20130114,,,,,,
20130115,,,,,,
20130116,,,,,,
20130117,,,,,,
20130118,,,,,,
20130119,,,,,,
20130120,,,,,,
20130121,,,,,,
20130122,,,,,,
20130123,,,,,,
20130124,,,,,,
20130125,,,,,,
20130126,,,,,,
20130127,,,,,,
20130128,,,,,,
20130129,,,,,,
20130130,,,,,,
20130131,,,,,,
20130201,,,,,,
20130202,,,,,,
20130203,,,,,,
20130204,,,,,,
20130205,,,,,,
20130206,,,,,,
20130207,,,,,,
20130208,,,,,,
20130209,,,,,,
20130210,,,,,,
20130211,,,,,,
20130212,,,,,,
20130213,,,,,,
20130214,,,,,,
20130215,,,,,,
20130216,,,,,,
20130217,,,,,,
20130218,,,,,,
20130219,,,,,,
20130220,,,,,,
20130221,,,,,,
20130222,,,,,,
20130223,,,,,,
20130224,,,,,,
20130225,,,,,,
20130226,,,,,,
20130227,,,,,,
20130228,,,,,,
20130301,,,,,,
20130302,,,,,,
20130303,,,,,,
20130304,,,,,,
20130305,,,,,,
20130306,,,,,,
20130307,,,,,,
20130308,,,,,,
20130309,,,,,,
20130310,,,,,,
20130311,,,,,,
20130312,,,,,,
20130313,,,,,,
20130314,,,,,,
20130315,,,,,,
20130316,,,,,,
20130317,,,,,,
20130318,,,,,,
20130319,,,,,,
20130320,,,,,,
20130321,,,,,,
20130322,,,,,,
20130323,,,,,,
20130324,,,,,,
20130325,,,,,,
20130326,,,,,,
20130327,,,,,,
20130328,,,,,,
20130329,,,,,,
20130330,,,,,,
20130331,,,,,,
20130401,,,,,,
20130402,,,,,,
20130403,,,,,,
20130404,,,,,,
20130405,,,,,,
20130406,,,,,,
20130407,,,,,,
20130408,,,,,,
20130409,,,,,,
20130410,,,,,,
20130411,,,,,,
20130412,,,,,,
20130413,,,,,,
20130414,,,,,,
20130415,,,,,,
20130416,,,,,,
20130417,,,,,,
20130418,,,,,,
20130419,,,,,,
20130420,,,,,,
20130421,,,,,,
20130422,,,,,,
20130423,,,,,,
20130424,,,,,,
20130425,,,,,,
20130426,,,,,,
20130427,,,,,,
20130428,,,,,,
20130429,,,,,,
20130430,,,,,,
20130501,,,,,,
20130502,,,,,,
20130503,,,,,,
20130504,,,,,,
20130505,,,,,,
20130506,,,,,,
20130507,,,,,,
20130508,,,,,,
20130509,,,,,,
20130510,,,,,,
20130511,,,,,,
20130512,,,,,,
20130513,,,,,,
20130514,,,,,,
20130515,,,,,,
20130516,,,,,,
20130517,13.6,17.9,12.6,14.8,0.0, 
20130518,14.3,22.3,14.3,18.5,0.0, 
20130519,16.6,21.4,15.7,17.9,0.0, 
20130520,15.6,22.1,14.8,18.5,0.0, 
20130521,16.3,24.5,15.1,19.0,0.0, 
20130522,17.2,24.5,16.7,20.1,0.0, 
20130523,17.8,24.1,16.0,19.5,0.0, 
20130524,,,,,,
20130525,,,,,,
