datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,-1.7,6.3,-4.3,1.1,0.0, 
20130102,2.1,8.8,1.2,4.3,0.0, 
20130103,0.3,7.1,-4.8,0.2,0.0, 
20130104,-0.7,9.0,-2.2,4.4,0.0, 
20130105,-2.1,7.8,-2.9,2.5,0.0, 
20130106,4.9,10.4,1.0,5.2,0.0, 
20130107,-0.6,10.3,-3.2,2.8,0.0, 
20130108,1.2,11.6,1.0,6.1,0.0, 
20130109,5.0,5.4,-4.4,2.6,0.0, 
20130110,-5.3,1.9,-8.9,-4.8,0.0, 
20130111,-6.9,-1.0,-13.0,-7.5,0.0, 
20130112,-3.6,2.1,-7.3,-3.8,0.0, 
20130113,-7.1,-1.2,-11.1,-6.6,0.0, 
20130114,-9.8,-4.2,-12.1,-8.6,0.0, 
20130115,-12.5,-1.0,-15.1,-9.3,0.0, 
20130116,-10.5,3.3,-13.3,-6.7,0.0, 
20130117,-8.6,3.7,-11.7,-5.1,0.0, 
20130118,-5.6,2.5,-7.0,-3.7,0.0, 
20130119,-5.8,4.7,-8.6,-3.2,0.0, 
20130120,-3.5,-1.0,-11.2,-4.3,1.5, 
20130121,-12.1,-1.4,-14.9,-8.2,1.5, 
20130122,-6.0,-3.0,-13.1,-7.6,1.0, 
20130123,-13.5,-3.4,-17.4,-11.5,0.0, 
20130124,-14.4,-1.0,-17.2,-10.0,0.0, 
20130125,-11.9,1.6,-15.8,-9.7,0.0, 
20130126,-10.3,2.9,-12.5,-4.9,0.0, 
20130127,1.9,4.2,-8.0,-2.0,6.3, 
20130128,-8.2,5.0,-11.8,-5.1,6.5, 
20130129,-0.9,2.3,-1.0,1.4,3.5, 
20130130,-0.1,-1.0,-11.9,-4.8,5.0, 
20130131,-11.4,-1.0,-14.0,-8.7,0.0, 
20130201,-10.0,1.1,-10.2,-6.6,0.0, 
20130202,-9.9,3.6,-14.3,-6.2,0.0, 
20130203,-4.4,6.1,-6.0,-1.0,0.0, 
20130204,-3.2,3.3,-6.1,-1.0,0.0, 
20130205,0.5,2.6,-2.0,1.5,1.0, 
20130206,-2.7,2.8,-7.7,-2.6,1.0, 
20130207,-5.3,3.3,-9.0,-4.0,0.0, 
20130208,-4.1,1.9,-8.2,-4.2,0.0, 
20130209,-2.6,-1.2,-9.5,-4.7,0.0, 
20130210,-7.2,-2.0,-9.4,-6.5,0.0, 
