datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,4.8,11.3,3.5,6.5,0.0, 
20130102,5.9,12.1,5.3,8.7,0.0, 
20130103,8.0,10.9,4.8,7.5,0.0, 
20130104,6.1,11.8,5.3,7.7,0.0, 
20130105,6.6,10.1,6.3,8.1,0.0, 
20130106,8.1,10.6,6.6,8.1,0.0, 
20130107,6.6,9.5,5.1,7.4,0.0, 
20130108,7.0,12.4,6.8,9.0,3.2, 
20130109,7.9,9.4,3.6,7.1,3.5, 
20130110,3.3,7.0,1.7,3.8,0.0, 
20130111,0.9,4.6,-1.8,1.8,0.0, 
20130112,1.8,7.6,1.4,4.4,0.0, 
20130113,2.7,6.7,1.0,3.2,0.0, 
20130114,-0.1,1.8,-3.7,-1.3,0.0, 
20130115,-4.0,4.1,-5.8,-1.6,0.0, 
20130116,-1.3,5.8,-1.3,2.9,0.0, 
20130117,1.6,7.3,1.0,4.1,0.0, 
20130118,3.6,8.4,2.5,4.8,0.0, 
20130119,4.2,7.8,1.2,4.0,0.0, 
20130120,2.5,3.7,1.0,2.1,0.0, 
20130121,-1.2,3.8,-2.3,0.6,0.0, 
20130122,1.8,2.7,-2.1,1.0,0.0, 
20130123,-2.8,1.5,-5.0,-2.6,0.0, 
20130124,-2.5,3.4,-3.8,-0.8,0.0, 
20130125,-0.9,4.8,-2.8,0.4,0.0, 
20130126,0.1,6.7,-1.9,2.9,0.0, 
20130127,4.5,7.8,1.7,5.3,0.0, 
20130128,1.5,9.8,1.0,5.0,0.0, 
20130129,6.1,7.9,4.8,6.4,5.6, 
20130130,7.8,8.4,-1.6,3.5,6.0, 
20130131,-1.6,6.6,-3.0,1.2,0.0, 
20130201,1.6,6.4,1.0,3.1,0.0, 
20130202,0.1,7.8,1.0,5.0,0.0, 
20130203,3.7,9.7,1.0,5.0,0.0, 
20130204,5.9,9.5,4.9,6.9,2.3, 
20130205,6.0,8.5,4.7,6.4,4.0, 
20130206,4.7,5.9,1.0,3.9,4.0, 
20130207,0.8,8.1,1.0,5.0,0.0, 
20130208,3.7,5.8,2.0,4.0,0.0, 
20130209,1.9,2.9,-1.7,1.3,0.0, 
20130210,-1.8,1.3,-2.7,-1.8,0.0, 
20130211,-1.5,3.2,-3.6,-0.6,0.0, 
20130212,-0.2,6.1,1.0,3.9,0.0, 
20130213,0.8,8.6,1.0,5.5,0.0, 
20130214,6.1,9.7,2.9,5.4,0.0, 
20130215,2.7,8.4,1.0,4.7,0.0, 
20130216,6.8,12.5,2.5,7.7,1.3, 
20130217,11.9,12.4,2.5,9.3,1.5, 
20130218,2.0,6.9,1.0,3.3,0.0, 
20130219,1.4,11.9,-1.1,5.8,0.0, 
20130220,10.2,13.0,1.0,8.0,0.0, 
20130221,-0.2,8.1,-1.3,4.9,0.0, 
20130222,5.3,7.7,4.9,6.2,17.3, 
20130223,5.1,6.7,1.0,4.0,27.0, 
20130224,-0.3,7.7,-1.2,3.8,0.0, 
20130225,2.0,9.4,1.9,5.4,0.0, 
20130226,5.0,10.9,3.0,6.1,0.0, 
20130227,5.1,11.2,3.9,6.8,0.0, 
20130228,6.2,11.3,3.1,6.9,0.0, 
20130301,6.2,12.0,4.8,7.7,0.0, 
20130302,8.0,8.0,1.8,5.4,0.0, 
20130303,2.1,9.5,1.0,5.2,0.0, 
20130304,6.9,11.4,4.9,7.9,0.0, 
20130305,7.5,11.9,5.5,8.3,0.0, 
20130306,7.8,8.6,2.2,5.8,0.0, 
20130307,2.1,5.7,1.0,2.9,0.0, 
20130308,0.1,7.0,1.0,4.5,0.0, 
20130309,3.9,11.2,3.0,6.6,0.0, 
20130310,6.8,11.6,4.1,7.8,0.0, 
20130311,9.3,12.7,5.0,8.8,0.0, 
20130312,7.9,14.4,5.2,9.3,0.0, 
20130313,11.5,14.0,8.4,10.7,0.0, 
20130314,9.5,13.2,5.0,8.8,0.0, 
20130315,5.0,11.2,3.3,7.0,0.0, 
20130316,7.5,12.5,5.6,8.5,0.0, 
20130317,7.3,13.3,4.9,8.6,0.0, 
20130318,7.5,14.5,6.1,9.0,0.0, 
20130319,9.2,15.8,7.0,11.0,0.0, 
20130320,10.7,11.4,7.6,9.9,1.9, 
20130321,7.6,13.3,6.8,9.3,1.1, 
20130322,6.3,12.3,4.7,8.0,1.0, 
20130323,9.0,14.8,8.4,10.8,0.0, 
20130324,10.1,11.8,8.3,10.0,0.0, 
20130325,10.2,11.4,6.4,8.6,1.4, 
20130326,6.1,12.9,5.0,8.1,1.5, 
20130327,6.6,12.1,5.6,8.4,0.0, 
20130328,7.2,13.2,5.8,9.0,0.0, 
20130329,9.7,10.6,6.1,8.3,4.1, 
20130330,9.6,16.1,8.0,11.5,0.0, 
20130331,11.1,13.4,8.1,10.4,3.1, 
20130401,8.9,14.5,7.8,10.1,5.0, 
20130402,8.4,16.6,6.3,11.1,0.0, 
20130403,9.7,19.4,7.8,12.8,0.0, 
20130404,13.1,17.6,10.4,13.4,0.0, 
20130405,13.1,17.3,11.9,14.2,8.1, 
20130406,15.3,16.4,11.7,13.8,13.8, 
20130407,12.3,18.4,9.8,13.6,16.0, 
20130408,13.0,19.9,10.9,14.9,0.0, 
20130409,16.2,18.2,13.0,14.8,0.0, 
20130410,13.2,16.3,11.1,13.0,0.0, 
20130411,12.9,18.2,10.2,13.3,7.8, 
20130412,12.3,19.9,11.3,14.6,9.0, 
20130413,11.4,17.5,9.7,13.3,0.0, 
20130414,12.1,18.0,10.6,14.4,0.0, 
20130415,14.0,19.7,12.9,15.8,0.0, 
20130416,15.4,17.1,12.1,13.7,0.0, 
20130417,13.7,16.7,13.3,15.3,5.2, 
20130418,14.0,17.0,12.0,14.4,6.5, 
20130419,13.1,19.6,10.8,15.0,0.0, 
20130420,14.0,16.2,12.4,14.1,0.0, 
20130421,13.2,19.2,12.8,15.0,0.0, 
20130422,13.8,17.5,12.3,14.3,0.0, 
20130423,12.8,18.9,11.2,14.5,0.0, 
20130424,13.7,19.6,11.4,15.2,0.0, 
20130425,16.4,21.2,15.0,17.5,0.0, 
20130426,15.9,17.6,14.2,15.6,1.8, 
20130427,14.1,20.1,11.9,15.1,2.0, 
20130428,12.5,18.7,10.9,14.9,0.0, 
20130429,15.1,20.8,13.7,16.7,0.0, 
20130430,16.0,22.8,14.7,17.7,0.0, 
20130501,16.4,19.2,14.9,16.7,0.0, 
20130502,15.5,20.6,14.4,16.7,0.0, 
20130503,15.5,22.8,13.7,17.2,0.0, 
20130504,16.1,22.6,14.6,18.1,1.0, 
20130505,17.1,18.9,15.5,17.0,2.4, 
20130506,17.8,24.6,15.8,19.3,4.5, 
20130507,16.2,25.1,14.4,19.0,0.0, 
20130508,18.0,22.4,15.7,18.0,0.0, 
20130509,17.9,19.4,12.3,14.6,11.2, 
20130510,14.5,20.3,14.4,16.5,15.0, 
20130511,15.2,23.9,14.9,18.4,0.0, 
20130512,17.4,18.2,16.3,17.3,6.1, 
20130513,17.1,22.3,15.2,18.1,7.0, 
20130514,17.1,23.7,14.4,18.6,0.0, 
20130515,15.1,21.5,13.7,17.3,0.0, 
20130516,15.9,21.5,14.2,17.7,0.0, 
20130517,17.2,23.5,14.7,18.5,0.0, 
20130518,16.8,24.6,15.2,19.7,0.0, 
20130519,20.3,24.1,18.3,19.9,0.0, 
20130520,19.6,24.5,17.8,20.1,0.0, 
20130521,17.8,23.3,16.1,19.4,0.0, 
20130522,18.8,24.1,16.2,19.9,0.0, 
20130523,18.6,22.3,16.6,18.7,0.0, 
20130524,18.9,24.7,18.4,20.2,0.0, 
20130525,18.8,28.3,17.0,21.4,0.0, 
20130526,16.6,23.5,14.1,18.4,0.0, 
20130527,16.7,22.8,14.8,18.2,0.0, 
20130528,17.2,22.4,15.6,18.8,0.0, 
20130529,18.4,28.3,17.5,22.5,0.0, 
20130530,23.3,29.5,19.4,23.7,0.0, 
20130531,19.9,24.2,18.9,20.9,0.0, 
20130601,20.3,26.6,19.3,21.7,0.0, 
20130602,19.6,25.7,17.9,20.9,0.0, 
20130603,18.3,26.1,17.6,21.2,0.0, 
20130604,19.7,25.4,17.4,20.7,0.0, 
20130605,18.7,24.0,17.8,20.2,0.0, 
20130606,19.2,20.3,16.8,18.6,6.7, 
20130607,17.8,22.3,17.7,19.3,21.1, 
20130608,17.8,26.1,17.2,20.6,23.5, 
20130609,20.5,26.2,18.6,21.4,0.0, 
20130610,21.0,25.1,19.0,21.3,0.0, 
20130611,20.1,23.1,17.6,19.5,0.0, 
20130612,18.4,20.6,17.5,19.0,0.0, 
20130613,17.4,22.8,17.1,19.0,0.0, 
20130614,18.6,25.1,17.6,21.0,0.0, 
20130615,20.5,29.7,19.6,24.3,0.0, 
20130616,23.4,23.8,19.1,21.2,0.0, 
20130617,19.3,24.7,18.4,20.9,0.0, 
20130618,19.8,26.3,18.7,21.9,0.0, 
20130619,21.5,28.4,19.9,22.9,0.0, 
20130620,21.7,23.2,19.7,21.4,4.2, 
20130621,20.6,26.9,20.0,22.4,6.0, 
20130622,20.9,26.9,20.5,22.9,0.0, 
20130623,21.8,26.6,19.8,22.5,0.0, 
20130624,21.0,24.5,20.6,22.1,0.0, 
20130625,21.2,25.2,20.3,22.0,0.0, 
20130626,21.1,24.6,20.3,21.8,1.3, 
20130627,21.1,24.3,20.8,22.1,2.2, 
20130628,21.7,26.9,20.8,23.1,0.0, 
20130629,22.0,22.4,20.5,21.4,17.3, 
20130630,21.0,26.2,20.9,22.8,38.0, 
20130701,22.8,28.3,22.1,24.1,0.0, 
20130702,23.3,28.1,22.9,24.4,0.0, 
20130703,24.7,27.5,23.1,24.7,0.0, 
20130704,24.3,27.4,22.5,24.7,42.2, 
20130705,24.4,29.2,22.9,25.2,48.5, 
20130706,23.0,24.8,22.2,23.2,24.6, 
20130707,22.3,27.9,22.1,24.3,5.1, 
20130708,25.0,27.9,23.1,24.8,3.5, 
20130709,23.2,29.2,22.4,25.1,6.2, 
20130710,25.1,26.7,24.0,25.0,6.5, 
20130711,25.0,25.8,22.8,24.1,0.0, 
20130712,22.8,30.6,22.1,25.2,0.0, 
20130713,23.6,28.8,21.7,24.4,0.0, 
20130714,24.1,31.3,23.1,26.0,0.0, 
20130715,24.3,28.6,24.0,26.2,0.0, 
20130716,25.0,29.1,24.3,26.3,0.0, 
20130717,25.4,28.6,23.6,26.0,3.0, 
20130718,24.2,29.0,23.2,25.4,3.1, 
20130719,25.9,31.8,24.7,27.0,3.5, 
20130720,25.2,31.1,23.1,26.8,0.0, 
20130721,26.3,31.7,24.7,27.8,0.0, 
20130722,26.3,31.0,24.0,27.1,0.0, 
20130723,25.5,29.7,24.1,26.6,0.0, 
20130724,25.8,32.7,24.6,27.8,0.0, 
20130725,25.8,32.8,24.3,26.9,0.0, 
20130726,24.7,28.1,23.6,25.3,0.0, 
20130727,23.4,28.9,22.3,25.3,0.0, 
20130728,24.0,30.1,22.8,26.0,0.0, 
20130729,26.0,27.2,24.1,25.3,0.0, 
20130730,24.1,29.5,23.7,26.2,0.0, 
20130731,25.8,30.1,25.1,26.8,1.6, 
20130801,25.6,31.3,24.8,27.4,2.0, 
20130802,26.8,30.9,25.4,27.4,0.0, 
20130803,26.3,30.2,25.1,27.3,0.0, 
20130804,27.2,33.2,26.6,29.1,0.0, 
20130805,29.1,33.2,28.2,30.4,0.0, 
20130806,30.1,35.2,28.6,31.1,0.0, 
20130807,29.0,34.6,27.6,30.5,0.0, 
20130808,28.3,31.7,26.0,28.6,1.0, 
20130809,25.7,31.3,25.2,27.7,10.5, 
20130810,26.7,32.9,26.0,28.1,12.0, 
20130811,27.3,32.5,24.9,28.2,0.0, 
20130812,26.0,30.4,25.2,26.9,0.0, 
20130813,26.4,26.6,24.3,25.4,0.0, 
20130814,25.4,25.4,22.8,23.9,56.6, 
20130815,23.1,27.4,23.1,25.0,81.0, 
20130816,25.8,31.6,24.8,27.2,0.0, 
