datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201301,1124.0,7412.0,5918282.0,9065317.0,-9057905.0
201302,90.0,187.0,11420656.0,17184094.0,-17183907.0
201303,162.0,338.0,60542561.0,95289835.0,-95289497.0
201304,36.0,46.0,40549354.0,64877305.0,-64877259.0
201305,0.0,0.0,8924914.0,14544524.0,-14544524.0
201306,0.0,0.0,3471476.0,5135989.0,-5135989.0
201307,0.0,0.0,1946173.0,2989810.0,-2989810.0
201308,7292.0,7043.0,2066754.0,2884303.0,-2877260.0
201309,6.0,234.0,2669216.0,3567439.0,-3567205.0
201310,0.0,0.0,1357309.0,1788298.0,-1788298.0
201311,240.0,2097.0,1011636.0,1549098.0,-1547001.0
201312,0.0,0.0,1693739.0,3026447.0,-3026447.0
201401,0.0,0.0,9250616.0,16367565.0,-16367565.0
201402,21.0,71.0,7293759.0,12795107.0,-12795036.0
201403,8200.0,13025.0,61290928.0,110235595.0,-110222570.0
201404,0.0,0.0,39690825.0,71998844.0,-71998844.0
201405,300.0,8013.0,10334655.0,18419887.0,-18411874.0
201406,0.0,0.0,2884689.0,4568630.0,-4568630.0
201407,0.0,0.0,1338785.0,2435589.0,-2435589.0
201408,5.0,0.0,1604697.0,2711437.0,-2711437.0
201409,0.0,0.0,2915658.0,3967303.0,-3967303.0
201410,0.0,0.0,3804278.0,4398345.0,-4398345.0
201411,419.0,1787.0,1157349.0,1425294.0,-1423507.0
201412,0.0,0.0,877132.0,1499731.0,-1499731.0
201501,282.0,867.0,5423713.0,9051025.0,-9050158.0
201502,525.0,1406.0,5699591.0,9640913.0,-9639507.0
201503,1200.0,4658.0,41025303.0,65988710.0,-65984052.0
201504,558.0,1333.0,48407680.0,83003979.0,-83002646.0
201505,126.0,164.0,12121181.0,20543737.0,-20543573.0
201506,104.0,148.0,1708624.0,2557891.0,-2557743.0
201507,68.0,61.0,2098410.0,3108995.0,-3108934.0
201508,34.0,37.0,2046705.0,2936021.0,-2935984.0
201509,0.0,0.0,1630794.0,2198672.0,-2198672.0
201510,60.0,201.0,1646813.0,2006938.0,-2006737.0
201511,90.0,1135.0,582640.0,928877.0,-927742.0
201512,0.0,0.0,1994401.0,3123703.0,-3123703.0
201601,1344.0,2685.0,4793983.0,8030673.0,-8027988.0
201602,82.0,1087.0,4779430.0,7892031.0,-7890944.0
201603,1293.0,2469.0,49759137.0,81185660.0,-81183191.0
201604,3684.0,11317.0,31547275.0,52044864.0,-52033547.0
