datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,3.2,10.6,1.7,5.3,0.0,79.4
20130102,6.0,11.5,3.1,6.7,0.0,77.3
20130103,3.1,9.1,-1.0,5.0,0.0,69.3
20130104,4.9,10.8,2.1,5.5,0.0,62.6
20130105,4.2,8.0,2.8,5.8,0.0,49.7
20130106,7.2,11.7,2.9,6.9,0.0,61.0
20130107,2.5,10.5,1.0,5.5,0.0,71.3
20130108,7.8,11.0,4.0,7.0,0.0,62.5
20130109,5.6,5.8,-1.9,3.8,0.0,59.9
20130110,-0.8,3.5,-3.1,0.1,0.0,57.8
20130111,-3.0,2.3,-6.4,-2.9,0.0,56.9
20130112,-1.5,4.4,-3.0,1.6,0.0,55.5
20130113,-2.9,-1.1,-5.5,-2.9,0.0,62.5
20130114,-3.1,-2.9,-5.7,-4.4,0.0,43.0
20130115,-5.8,-1.0,-7.8,-4.6,0.0,47.9
20130116,-2.0,3.8,-7.1,-2.2,0.0,50.7
20130117,-5.0,4.0,-6.6,-1.8,0.0,61.2
20130118,1.1,5.5,-2.2,1.5,0.0,71.2
20130119,-2.4,5.8,-2.7,1.1,0.0,58.8
20130120,-0.9,-1.0,-6.4,-2.4,2.7,74.1
20130121,-6.6,2.6,-7.1,-2.9,1.5,71.1
20130122,-0.9,-1.0,-5.3,-3.9,1.0,57.6
20130123,-4.9,-2.2,-7.2,-4.6,0.0,56.2
20130124,-7.0,-1.0,-8.1,-5.4,0.0,64.1
20130125,-6.5,2.6,-8.6,-4.1,0.0,66.5
20130126,-4.9,5.5,-5.8,-0.4,0.0,73.8
20130127,6.6,6.8,-4.9,0.2,1.5,54.9
20130128,-4.7,6.7,-6.4,-0.1,1.5,42.5
20130129,1.1,5.2,1.0,2.2,2.7,71.8
20130130,0.8,-1.0,-6.8,-3.0,3.5,62.6
20130131,-6.5,1.8,-8.3,-5.1,0.0,54.7
20130201,-5.0,2.5,-5.2,-2.2,0.0,48.4
20130202,-3.7,4.6,-7.1,-1.5,0.0,57.3
20130203,-0.6,6.9,-2.4,2.6,0.0,73.5
20130204,-1.2,6.7,-2.4,2.1,0.0,70.4
20130205,2.9,5.2,2.0,2.8,0.0,72.4
20130206,1.8,2.7,-1.4,0.4,0.0,51.6
20130207,-1.1,4.4,-3.8,-0.3,0.0,47.2
20130208,-1.1,2.5,-4.4,-1.4,0.0,54.9
20130209,-1.3,-1.1,-4.1,-2.7,0.0,50.6
20130210,-3.2,-2.2,-5.5,-4.1,0.0,44.9
20130211,-3.7,-1.0,-5.2,-2.9,0.0,49.7
20130212,-1.0,4.5,-6.3,-1.3,0.0,58.9
20130213,-3.6,5.2,-4.9,-0.2,0.0,74.3
20130214,-0.8,6.3,-3.4,0.9,0.0,52.6
20130215,-2.7,6.6,-3.9,1.1,0.0,70.3
20130216,2.0,11.5,1.0,6.4,0.0,65.1
20130217,8.7,8.8,-2.8,2.3,2.9,64.5
20130218,-3.0,3.6,-6.5,-1.8,3.0,49.8
20130219,-2.5,7.9,-2.8,3.2,2.7,65.4
20130220,7.3,7.7,-3.1,0.9,1.3,61.5
20130221,-3.1,5.2,-6.4,-1.0,1.0,48.4
20130222,-0.7,4.3,-1.5,2.3,8.0,74.8
20130223,-0.1,2.3,-1.7,0.3,11.0,53.4
20130224,-2.5,5.2,-5.6,-0.2,0.0,51.7
20130225,-1.0,7.7,-3.3,2.5,0.0,70.4
20130226,2.3,9.2,-1.9,4.2,0.0,56.9
20130227,2.3,10.0,-2.0,4.4,0.0,39.2
20130228,0.2,11.1,-1.8,5.0,0.0,43.1
20130301,4.3,10.8,3.4,6.0,1.0,48.8
20130302,3.6,3.8,-1.7,1.9,1.3,62.3
20130303,-1.9,8.5,-2.6,3.1,0.0,69.0
20130304,1.8,11.8,1.0,5.9,0.0,65.3
20130305,1.4,11.3,1.0,6.1,0.0,72.8
20130306,2.6,4.2,-2.4,2.1,0.0,44.5
20130307,-1.0,1.1,-3.0,-1.7,2.4,56.2
20130308,-0.6,7.0,-4.2,1.8,2.5,54.1
20130309,1.0,10.2,-2.4,3.9,0.0,61.4
20130310,1.4,11.8,-1.4,6.5,0.0,51.7
20130311,1.1,13.8,1.0,7.1,0.0,52.2
20130312,4.0,14.3,2.7,7.8,0.0,59.3
20130313,4.3,9.1,1.0,5.3,0.0,54.8
20130314,4.0,9.1,1.0,4.9,0.0,45.7
20130315,3.1,10.7,1.0,4.9,0.0,44.9
20130316,0.2,11.5,-1.6,5.9,0.0,53.6
20130317,4.5,13.9,1.0,8.0,0.0,47.0
20130318,3.9,16.1,2.7,8.0,0.0,36.5
20130319,4.9,16.6,1.2,9.3,0.0,47.1
20130320,6.2,12.5,3.3,7.7,0.0,50.0
20130321,6.2,9.9,3.4,6.0,0.0,55.5
20130322,3.8,11.9,1.0,6.6,0.0,53.5
20130323,6.0,12.8,2.3,7.6,0.0,41.2
20130324,5.9,13.1,1.3,6.9,0.0,47.6
20130325,5.2,12.6,2.7,6.7,0.0,46.0
20130326,2.3,11.0,1.0,5.4,0.0,63.1
20130327,2.6,11.3,2.5,6.2,0.0,70.3
20130328,3.3,11.6,2.0,6.2,0.0,74.7
20130329,5.3,14.3,2.1,7.6,0.0,57.3
20130330,5.2,15.7,1.0,8.7,0.0,54.7
20130331,8.2,13.7,5.5,9.3,0.0,63.9
20130401,7.8,13.1,1.7,7.8,0.0,68.0
20130402,5.1,14.8,1.5,7.8,0.0,59.6
20130403,4.3,14.9,2.8,8.2,0.0,75.9
20130404,8.0,18.1,7.1,12.1,0.0,49.4
20130405,10.7,14.3,8.4,11.7,15.4,68.0
20130406,10.0,12.0,8.6,9.6,32.0,90.7
20130407,8.7,17.5,8.1,11.2,0.0,76.1
20130408,7.9,16.7,4.8,8.8,0.0,83.5
20130409,8.5,21.7,7.9,14.0,0.0,58.8
20130410,13.4,21.2,11.9,14.9,0.0,31.5
20130411,12.4,17.3,9.1,12.0,0.0,51.1
20130412,10.1,16.2,6.5,11.3,0.0,25.7
20130413,7.3,16.0,5.2,10.5,0.0,69.0
20130414,11.1,15.3,10.1,12.4,1.0,60.4
20130415,9.5,20.5,9.4,13.9,1.0,71.7
20130416,9.9,24.6,9.9,15.5,0.0,76.4
20130417,12.3,16.8,9.8,12.9,7.9,81.3
20130418,10.1,14.8,8.2,11.0,9.5,80.9
20130419,9.4,17.1,5.3,11.0,0.0,59.3
20130420,10.2,14.9,7.9,10.9,0.0,70.2
20130421,9.1,18.8,4.5,11.2,0.0,70.4
20130422,9.1,20.4,6.7,13.0,0.0,60.6
20130423,8.1,18.2,5.6,11.9,0.0,60.1
20130424,8.7,19.6,7.7,13.8,0.0,57.0
20130425,13.8,19.0,11.0,14.3,0.0,74.9
20130426,11.8,19.0,9.5,13.6,0.0,49.0
20130427,8.6,18.6,6.9,12.4,0.0,60.0
20130428,8.8,18.1,8.0,12.6,0.0,79.8
20130429,8.8,20.8,8.4,14.0,0.0,71.8
20130430,12.6,21.6,12.2,15.4,0.0,77.3
20130501,11.7,25.6,10.6,16.8,0.0,72.2
20130502,10.4,25.1,9.6,17.1,0.0,61.4
20130503,15.3,27.4,10.3,18.5,0.0,51.9
20130504,15.0,25.8,13.4,18.8,0.0,60.7
20130505,16.6,26.6,13.9,19.5,0.0,64.2
20130506,12.6,18.5,8.2,13.7,0.0,56.1
20130507,10.1,22.8,9.7,15.4,0.0,66.8
20130508,12.0,19.6,11.1,15.5,0.0,72.9
20130509,14.8,21.7,11.0,14.7,0.0,73.3
20130510,13.9,18.5,12.0,14.7,1.0,89.6
20130511,13.6,21.8,13.3,17.2,1.0,80.7
20130512,16.5,19.3,13.4,17.0,0.0,88.3
20130513,13.0,20.7,10.0,14.8,8.4,90.8
20130514,11.2,18.7,8.2,13.9,8.5,70.3
20130515,13.5,18.4,10.1,14.5,0.0,70.2
20130516,10.9,20.1,10.3,14.9,0.0,80.7
20130517,11.7,24.1,9.8,16.6,0.0,69.1
20130518,13.0,23.3,12.6,17.6,0.0,74.2
20130519,14.6,23.4,13.3,16.7,0.0,77.4
20130520,13.9,26.5,12.8,19.6,0.0,55.0
20130521,15.1,26.1,13.3,19.6,0.0,59.0
20130522,16.0,27.7,13.0,20.2,0.0,63.7
20130523,16.3,24.4,14.8,19.2,4.9,74.5
20130524,17.7,23.7,16.0,19.3,1.8,79.8
20130525,15.6,23.4,12.0,16.2,1.5,75.8
20130526,14.1,20.4,10.2,15.7,0.0,57.0
20130527,11.5,23.3,10.0,16.5,0.0,65.7
20130528,14.5,23.8,13.5,18.5,0.0,70.0
20130529,16.9,23.7,15.6,19.2,0.0,82.0
20130530,16.0,27.1,15.6,20.4,0.0,69.4
20130531,16.9,26.7,14.6,20.2,6.9,84.8
20130601,19.8,23.2,15.6,19.5,7.0,85.6
20130602,14.0,22.9,13.7,18.4,0.0,56.0
20130603,15.9,23.1,13.6,17.8,0.0,61.7
20130604,13.4,27.7,12.7,19.8,0.0,53.9
20130605,16.7,29.9,13.6,21.3,0.0,53.1
20130606,18.9,22.2,14.9,18.2,4.8,75.0
20130607,17.0,19.0,15.6,17.2,2.7,96.0
20130608,15.7,22.0,15.5,18.1,2.5,89.5
20130609,17.3,23.6,16.6,19.6,0.0,89.2
20130610,18.7,25.2,18.0,20.7,0.0,63.6
20130611,19.5,28.8,14.8,21.8,0.0,41.7
20130612,21.4,26.5,15.0,21.0,0.0,54.9
20130613,16.6,24.8,15.7,19.9,0.0,67.0
20130614,16.1,25.7,15.2,19.8,0.0,80.3
20130615,16.4,25.1,15.7,20.4,0.0,86.0
20130616,20.3,27.6,19.0,22.1,0.0,81.6
20130617,20.0,27.1,17.7,22.1,0.0,74.4
20130618,17.8,29.0,17.0,21.8,0.0,71.6
20130619,17.8,30.1,17.2,22.4,0.0,68.5
20130620,19.6,30.3,18.4,23.2,0.0,55.0
20130621,21.2,27.9,19.6,23.0,0.0,68.8
20130622,19.5,30.5,19.2,23.4,0.0,77.1
20130623,19.3,31.8,18.1,23.5,0.0,74.3
20130624,20.0,26.6,19.4,21.7,0.0,75.8
20130625,20.6,30.5,17.3,23.1,4.7,69.2
20130626,18.9,30.2,17.9,23.0,5.0,80.6
20130627,21.1,28.8,19.5,23.4,0.0,82.2
20130628,21.9,30.4,21.1,24.1,0.0,81.6
20130629,21.8,29.8,20.6,24.2,0.0,83.9
20130630,21.4,30.5,21.1,24.2,0.0,81.8
20130701,22.2,26.2,20.7,23.0,14.9,91.3
