datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201301,28660.0,32573.0,0.0,0.0,32573.0
201302,33173.0,84138.0,0.0,0.0,84138.0
201303,37078.0,89089.0,0.0,0.0,89089.0
201304,33107.0,76762.0,0.0,0.0,76762.0
201305,14358.0,42325.0,0.0,0.0,42325.0
201306,10789.0,39148.0,0.0,0.0,39148.0
201307,8952.0,26880.0,0.0,0.0,26880.0
201308,18875.0,58678.0,0.0,0.0,58678.0
201309,24479.0,67612.0,0.0,0.0,67612.0
201310,13722.0,41552.0,0.0,0.0,41552.0
201311,39772.0,124234.0,0.0,0.0,124234.0
201312,34543.0,106452.0,0.0,0.0,106452.0
201401,33230.0,102353.0,0.0,0.0,102353.0
201402,9493.0,39346.0,0.0,0.0,39346.0
201403,35597.0,114466.0,0.0,0.0,114466.0
201404,17727.0,70237.0,0.0,0.0,70237.0
201405,952.0,5541.0,0.0,0.0,5541.0
201406,1333.0,10229.0,0.0,0.0,10229.0
201407,1090.0,8053.0,0.0,0.0,8053.0
201408,3204.0,17392.0,0.0,0.0,17392.0
201409,7446.0,28227.0,0.0,0.0,28227.0
201410,13627.0,48731.0,0.0,0.0,48731.0
201411,20292.0,84150.0,0.0,3.0,84147.0
201412,21921.0,94454.0,0.0,0.0,94454.0
201501,10812.0,41805.0,0.0,0.0,41805.0
201502,12452.0,48214.0,0.0,0.0,48214.0
201503,22949.0,86610.0,0.0,0.0,86610.0
201504,11746.0,39251.0,0.0,0.0,39251.0
201505,9211.0,33822.0,0.0,0.0,33822.0
201506,11442.0,31464.0,0.0,0.0,31464.0
201507,10100.0,33216.0,0.0,0.0,33216.0
201508,18265.0,51938.0,0.0,0.0,51938.0
201509,15771.0,60945.0,0.0,0.0,60945.0
201510,33647.0,104443.0,0.0,0.0,104443.0
201511,57836.0,164211.0,0.0,0.0,164211.0
201512,37798.0,110741.0,0.0,0.0,110741.0
201601,19992.0,63115.0,0.0,0.0,63115.0
201602,46364.0,145598.0,0.0,0.0,145598.0
