datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201301,58210.0,24708.0,2575667.0,1255333.0,-1230625.0
201302,62300.0,28335.0,1290079.0,551139.0,-522804.0
201303,39853.0,23366.0,3406164.0,1106246.0,-1082880.0
201304,148400.0,67621.0,1059649.0,285039.0,-217418.0
201305,52230.0,16501.0,252231.0,71517.0,-55016.0
201306,5238029.0,1580060.0,48030.0,9056.0,1571004.0
201307,837377.0,336010.0,129121.0,32166.0,303844.0
201308,612670.0,213771.0,1033985.0,312969.0,-99198.0
201309,30820.0,25553.0,1154170.0,352605.0,-327052.0
201310,902850.0,411126.0,1085725.0,316607.0,94519.0
201311,836858.0,313940.0,579363.0,135778.0,178162.0
201312,129175.0,59934.0,679577.0,146798.0,-86864.0
201401,760841.0,401071.0,875083.0,221901.0,179170.0
201402,1572678.0,1024141.0,796515.0,209002.0,815139.0
201403,2517896.0,1905654.0,735168.0,194310.0,1711344.0
201404,416095.0,358634.0,695617.0,185239.0,173395.0
201405,129450.0,54870.0,193410.0,61014.0,-6144.0
201406,913532.0,389833.0,161140.0,47641.0,342192.0
201407,1535107.0,799924.0,448595.0,131209.0,668715.0
201408,65402.0,77942.0,3496655.0,1272042.0,-1194100.0
201409,742840.0,389355.0,1859884.0,637522.0,-248167.0
201410,224146.0,170184.0,1544213.0,583100.0,-412916.0
201411,276110.0,215270.0,900194.0,294987.0,-79717.0
201412,17074.0,15869.0,710359.0,172310.0,-156441.0
201501,184650.0,93681.0,395802.0,89948.0,3733.0
201502,182636.0,69422.0,336142.0,76972.0,-7550.0
201503,854925.0,353926.0,356514.0,93543.0,260383.0
201504,6494616.0,2657693.0,343463.0,105127.0,2552566.0
201505,1461639.0,662293.0,270972.0,95002.0,567291.0
201506,3286366.0,1655511.0,271444.0,69264.0,1586247.0
201507,1676629.0,798416.0,472041.0,118935.0,679481.0
201508,2465625.0,1154434.0,280140.0,72956.0,1081478.0
201509,1187087.0,566469.0,226329.0,59945.0,506524.0
201510,201297.0,104670.0,635187.0,150731.0,-46061.0
201511,9748.0,7394.0,4026494.0,788545.0,-781151.0
201512,58389.0,46350.0,4500258.0,907640.0,-861290.0
201601,14172.0,22003.0,4455582.0,1082032.0,-1060029.0
201602,8876.0,11105.0,2076793.0,525921.0,-514816.0
201603,4472.0,5501.0,3870094.0,1021190.0,-1015689.0
201604,36380.0,32967.0,8280800.0,1897804.0,-1864837.0
201605,584000.0,268368.0,2546712.0,607854.0,-339486.0
201606,2948418.0,1323408.0,701305.0,145405.0,1178003.0
201607,1368417.0,617512.0,375520.0,93859.0,523653.0
201608,104911.0,81042.0,1207192.0,350997.0,-269955.0
201609,24388.0,33642.0,3056029.0,943174.0,-909532.0
201610,8369.0,12473.0,5031403.0,1678377.0,-1665904.0
201611,23417.0,38014.0,3322786.0,1168314.0,-1130300.0
201612,863894.0,495178.0,1590890.0,537623.0,-42445.0
201301,0.0,0.0,63200.0,210414.0,-210414.0
201302,0.0,0.0,26570.0,101778.0,-101778.0
201303,0.0,0.0,39640.0,148014.0,-148014.0
201304,0.0,0.0,67201.0,251289.0,-251289.0
201305,0.0,0.0,58580.0,227101.0,-227101.0
201306,0.0,0.0,103320.0,400912.0,-400912.0
201307,0.0,0.0,35110.0,124524.0,-124524.0
201308,0.0,0.0,47031.0,179156.0,-179156.0
201309,0.0,0.0,88790.0,295791.0,-295791.0
201310,0.0,0.0,69930.0,239784.0,-239784.0
201311,0.0,0.0,73300.0,233174.0,-233174.0
201312,0.0,0.0,88030.0,303721.0,-303721.0
201401,15.0,7.0,140493.0,512257.0,-512250.0
201402,0.0,0.0,105620.0,392923.0,-392923.0
201403,0.0,0.0,73015.0,264735.0,-264735.0
201404,0.0,0.0,81120.0,309276.0,-309276.0
201405,0.0,0.0,128018.0,472239.0,-472239.0
201406,0.0,0.0,92691.0,336617.0,-336617.0
201407,0.0,0.0,139727.0,523640.0,-523640.0
201408,0.0,0.0,102653.0,379484.0,-379484.0
201409,0.0,0.0,51102.0,162777.0,-162777.0
201410,0.0,0.0,71327.0,237658.0,-237658.0
201411,8550.0,26355.0,118721.0,409233.0,-382878.0
201412,0.0,0.0,155310.0,534208.0,-534208.0
201501,0.0,0.0,85591.0,369626.0,-369626.0
201502,0.0,0.0,27500.0,90482.0,-90482.0
201503,0.0,0.0,44410.0,164619.0,-164619.0
201504,0.0,0.0,132530.0,481304.0,-481304.0
201505,10.0,4.0,59660.0,209769.0,-209765.0
201506,40.0,15.0,82870.0,310947.0,-310932.0
201507,52.0,19.0,76230.0,267357.0,-267338.0
201508,9.0,4.0,63610.0,216399.0,-216395.0
201509,0.0,0.0,114950.0,450768.0,-450768.0
201510,30.0,60.0,95800.0,369349.0,-369289.0
201511,814.0,1014.0,101030.0,370217.0,-369203.0
201512,4500.0,5162.0,122712.0,437916.0,-432754.0
201601,0.0,0.0,117930.0,470030.0,-470030.0
201602,0.0,0.0,80460.0,321716.0,-321716.0
201603,0.0,0.0,231710.0,810317.0,-810317.0
201604,8.0,37.0,137320.0,502027.0,-501990.0
201605,0.0,0.0,94180.0,345383.0,-345383.0
201606,10.0,53.0,92500.0,333509.0,-333456.0
201607,21.0,111.0,79340.0,322393.0,-322282.0
201608,20.0,96.0,109131.0,414896.0,-414800.0
201609,6390.0,18670.0,49250.0,173305.0,-154635.0
201610,0.0,0.0,92220.0,329968.0,-329968.0
201611,0.0,0.0,147611.0,585689.0,-585689.0
201612,0.0,0.0,87950.0,322173.0,-322173.0
