datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,6.2,11.8,2.4,6.4,0.0,84.8 
20130102,7.9,13.7,5.3,9.3,0.0,82.5 
20130103,8.0,9.9,4.1,7.5,0.0,70.7 
20130104,3.6,11.6,3.4,7.7,0.0,82.9 
20130105,7.5,10.6,6.5,8.6,0.0,65.6 
20130106,8.8,12.0,5.2,8.8,1.0,73.0 
20130107,8.1,12.0,5.2,9.1,1.0,71.1 
20130108,8.5,11.5,7.7,8.9,2.4,81.9 
20130109,8.3,8.4,4.7,6.7,2.5,68.0 
20130110,4.7,6.5,3.5,4.9,0.0,61.5 
20130111,3.3,4.8,1.0,3.2,0.0,62.4 
20130112,4.5,8.3,4.1,5.7,2.0,66.0 
20130113,4.4,9.5,1.0,4.6,2.0,63.6 
20130114,2.4,3.4,1.0,2.1,0.0,65.1 
20130115,0.3,3.8,1.0,2.2,0.0,62.2 
20130116,2.2,5.5,1.7,3.1,0.0,58.1 
20130117,1.9,6.5,1.2,3.3,0.0,61.5 
20130118,3.6,7.0,3.1,4.8,0.0,64.4 
20130119,4.7,6.3,1.0,4.4,0.0,71.0 
20130120,5.2,5.9,1.0,2.5,0.0,69.0 
20130121,1.6,5.1,1.2,3.0,0.0,62.7 
20130122,4.7,4.9,1.0,2.5,0.0,65.1 
20130123,-0.6,2.3,-1.3,0.8,0.0,67.8 
20130124,0.7,5.1,1.0,2.2,0.0,60.6 
20130125,1.1,5.3,1.0,2.2,0.0,63.6 
20130126,1.3,7.4,-3.4,3.2,0.0,76.3 
20130127,7.8,9.8,1.0,5.0,0.0,66.3 
20130128,1.1,9.1,1.0,5.2,0.0,59.8 
20130129,7.8,12.7,5.5,9.0,0.0,84.7 
20130130,4.7,5.5,1.0,3.0,1.0,68.1 
20130131,0.1,4.1,-1.3,1.7,0.0,66.5 
20130201,1.5,6.0,1.0,2.8,0.0,62.2 
20130202,1.1,5.6,1.0,2.7,0.0,66.6 
20130203,2.6,6.9,1.0,4.4,0.0,72.8 
20130204,4.7,10.0,4.3,6.8,2.2,71.4 
20130205,7.2,7.8,5.9,7.0,3.5,86.5 
20130206,5.7,6.2,2.4,3.9,0.0,62.4 
20130207,2.5,7.0,1.4,3.4,0.0,65.5 
20130208,2.6,5.2,1.7,3.3,0.0,72.4 
20130209,3.1,3.3,-1.2,1.9,0.0,68.2 
20130210,-1.0,2.7,-2.2,-0.6,2.8,79.6 
20130211,-0.3,3.4,-1.8,1.6,1.5,73.6 
20130212,2.1,6.5,1.9,3.6,0.0,58.9 
20130213,2.7,9.5,-2.9,4.6,0.0,75.2 
20130214,7.5,7.6,3.2,5.5,0.0,65.1 
20130215,3.2,10.3,1.0,4.6,0.0,70.9 
20130216,0.3,14.8,1.0,10.2,0.0,84.2 
20130217,12.8,13.3,1.6,6.6,1.5,75.0 
20130218,1.8,4.8,1.0,2.7,1.5,60.2 
20130219,-1.8,12.9,-3.6,6.2,0.0,71.5 
20130220,12.4,13.0,1.0,5.9,2.3,76.4 
20130221,0.8,7.6,1.0,5.5,2.5,66.4 
20130222,7.4,10.6,4.3,7.8,12.9,88.7 
20130223,4.3,4.9,1.7,3.5,20.5,65.7 
20130224,2.1,5.6,1.9,3.4,0.0,58.0 
20130225,4.7,9.6,2.3,6.0,0.0,71.9 
20130226,4.5,9.8,1.6,6.0,0.0,68.1 
20130227,4.4,9.8,3.3,5.8,0.0,59.0 
20130228,5.0,12.2,1.0,6.4,0.0,59.2 
20130301,2.9,13.3,2.2,7.4,0.0,72.2 
20130302,5.6,6.7,3.3,4.3,0.0,64.6 
20130303,3.7,10.5,1.0,5.5,0.0,62.0 
20130304,3.9,13.0,1.5,7.1,0.0,76.6 
20130305,3.5,13.1,2.8,7.1,0.0,72.6 
20130306,6.8,7.3,2.2,4.6,0.0,59.7 
20130307,2.5,5.8,1.0,3.1,0.0,64.6 
20130308,2.3,7.7,1.9,4.5,0.0,55.0 
20130309,5.5,11.7,4.6,7.7,0.0,56.6 
20130310,7.4,12.2,1.1,6.9,0.0,63.7 
20130311,1.5,15.2,1.0,7.5,0.0,63.0 
20130312,3.8,16.2,1.9,8.5,0.0,62.9 
20130313,8.9,10.2,5.6,7.3,0.0,68.7 
20130314,6.0,9.0,5.1,6.5,0.0,63.0 
20130315,5.3,10.6,3.9,6.5,0.0,57.2 
20130316,4.9,10.0,1.0,6.2,0.0,70.6 
20130317,5.0,12.5,4.2,7.7,0.0,62.5 
20130318,5.4,15.3,2.6,8.1,0.0,68.2 
20130319,8.1,16.9,4.5,10.3,0.0,55.8 
20130320,8.6,11.7,6.8,9.2,4.1,80.4 
20130321,7.2,8.4,6.0,7.4,6.5,69.5 
20130322,6.1,11.8,5.4,7.6,0.0,64.4 
20130323,7.7,11.5,5.4,8.4,0.0,65.2 
20130324,7.0,10.8,6.4,8.3,0.0,71.5 
20130325,8.4,12.2,4.4,8.4,1.0,81.7 
20130326,4.1,11.4,1.9,6.6,1.0,78.1 
20130327,7.0,11.6,6.0,8.4,0.0,77.7 
20130328,7.7,14.1,1.4,8.5,2.1,74.4 
20130329,7.4,12.7,7.0,9.5,2.1,87.6 
20130330,8.7,14.1,6.0,9.8,2.0,71.6 
20130331,9.3,12.4,7.7,9.1,5.5,85.0 
20130401,8.1,12.2,7.6,8.9,6.0,80.1 
20130402,7.8,14.5,3.8,9.0,0.0,68.3 
20130403,5.8,16.2,3.0,9.6,0.0,73.5 
20130404,6.7,18.1,5.0,11.7,0.0,70.0 
