datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,1.6,8.3,1.1,4.3,0.0, 
20130102,5.9,9.7,4.6,6.3,0.0, 
20130103,3.7,7.7,-1.0,4.3,0.0, 
20130104,1.5,10.5,1.5,4.9,0.0, 
20130105,2.3,8.4,1.2,5.1,0.0, 
20130106,6.3,11.5,4.1,7.0,0.0, 
20130107,3.9,11.2,1.9,5.9,0.0, 
20130108,6.4,11.7,5.7,8.2,0.0, 
20130109,5.4,5.7,-1.9,3.6,0.0, 
20130110,-2.4,2.6,-5.6,-2.6,0.0, 
20130111,-6.0,1.8,-8.3,-4.6,0.0, 
20130112,-1.0,2.7,-5.2,-0.7,1.0, 
20130113,-5.5,-1.0,-8.0,-4.8,1.0, 
20130114,-8.1,-4.1,-9.8,-7.4,0.0, 
20130115,-9.5,-1.0,-10.9,-6.6,0.0, 
20130116,-4.1,3.8,-8.0,-3.2,0.0, 
20130117,-4.0,4.3,-5.6,-1.9,0.0, 
20130118,0.5,3.3,-2.1,0.9,0.0, 
20130119,-1.4,4.9,-3.7,-0.2,0.0, 
20130120,-1.2,-1.0,-7.3,-3.2,2.6, 
20130121,-7.5,-1.0,-8.5,-4.8,1.0, 
20130122,-1.6,-1.1,-9.9,-6.4,1.0, 
20130123,-10.9,-3.5,-11.6,-8.4,0.0, 
20130124,-7.6,-1.0,-10.9,-6.5,0.0, 
20130125,-6.7,1.7,-9.5,-5.7,0.0, 
20130126,-5.0,4.0,-5.9,-1.2,0.0, 
20130127,4.3,4.3,-4.4,-1.0,5.4, 
20130128,-5.1,5.0,-6.4,-1.2,5.5, 
20130129,2.3,3.6,1.0,2.2,2.7, 
20130130,0.1,-1.0,-6.6,-4.0,5.4, 
20130131,-6.8,1.0,-8.8,-5.6,0.0, 
20130201,-5.1,1.6,-5.6,-3.4,0.0, 
20130202,-6.1,3.6,-8.8,-2.6,0.0, 
20130203,1.6,6.7,-1.2,3.3,0.0, 
20130204,0.4,4.9,-1.4,2.7,0.0, 
20130205,3.1,3.8,1.0,2.7,2.4, 
20130206,-0.1,3.0,-3.1,-0.9,2.5, 
20130207,-2.6,3.4,-4.7,-1.6,0.0, 
20130208,-1.1,1.9,-3.5,-1.4,0.0, 
20130209,-2.2,-1.3,-6.4,-3.8,0.0, 
20130210,-6.2,-1.8,-8.7,-5.7,0.0, 
20130211,-6.6,-1.0,-9.0,-4.9,0.0, 
20130212,-4.7,3.8,-6.6,-2.3,0.0, 
20130213,-2.7,4.6,-4.5,-0.1,0.0, 
20130214,1.0,6.6,-3.3,1.7,0.0, 
20130215,-1.5,8.3,-2.8,2.1,0.0, 
20130216,2.9,11.3,2.0,6.9,0.0, 
20130217,10.2,10.4,-3.4,3.8,4.8, 
20130218,-4.0,3.6,-7.2,-2.8,5.0, 
20130219,-1.5,6.7,-2.7,2.1,2.2, 
20130220,5.1,6.6,-3.5,1.2,1.8, 
20130221,-3.7,6.4,-6.4,-0.4,0.0, 
20130222,3.3,4.6,1.0,3.1,5.4, 
20130223,0.1,3.5,-2.9,0.1,7.0, 
20130224,-3.1,4.2,-5.3,-0.8,0.0, 
20130225,-0.4,8.1,-2.5,3.2,0.0, 
20130226,2.0,9.8,1.0,4.9,0.0, 
20130227,4.3,10.6,1.0,5.7,0.0, 
20130228,2.6,12.5,1.0,7.0,0.0, 
20130301,6.0,11.4,2.4,6.0,4.5, 
20130302,2.9,6.0,1.0,3.1,1.3, 
20130303,-0.9,10.1,-1.8,3.5,1.0, 
20130304,2.8,12.4,1.0,5.8,0.0, 
20130305,3.4,10.9,1.5,5.6,1.4, 
20130306,4.7,5.1,-2.2,2.1,1.5, 
20130307,-0.7,2.0,-2.8,-0.6,0.0, 
20130308,-3.3,4.9,-4.9,0.2,0.0, 
20130309,-1.2,9.4,-2.5,3.3,0.0, 
20130310,0.7,11.9,1.0,7.2,0.0, 
20130311,2.3,15.9,1.1,7.1,0.0, 
20130312,6.3,14.2,5.2,8.7,0.0, 
20130313,6.9,11.6,2.0,7.0,0.0, 
20130314,5.2,11.3,2.7,6.5,0.0, 
20130315,4.6,11.8,1.0,6.4,0.0, 
20130316,2.6,12.5,1.0,6.2,0.0, 
20130317,3.7,15.2,1.0,7.1,0.0, 
20130318,6.7,15.9,5.4,9.2,0.0, 
20130319,5.6,18.4,3.0,10.6,0.0, 
20130320,11.0,15.8,7.1,10.9,0.0, 
20130321,6.5,12.8,4.1,7.7,0.0, 
20130322,6.2,12.5,1.6,7.1,0.0, 
20130323,7.1,13.8,4.8,8.7,0.0, 
20130324,8.4,13.9,3.8,8.4,0.0, 
20130325,7.8,12.4,4.0,7.8,0.0, 
20130326,4.1,10.4,3.7,6.6,0.0, 
20130327,5.8,10.9,4.0,6.8,0.0, 
20130328,3.5,12.7,2.3,6.9,0.0, 
20130329,5.4,14.3,3.2,8.5,0.0, 
20130330,8.4,16.7,4.0,10.3,0.0, 
20130331,11.3,12.8,6.8,9.7,3.9, 
20130401,6.7,13.5,4.7,8.6,4.0, 
20130402,5.9,15.0,3.5,8.8,0.0, 
20130403,5.2,18.0,3.4,9.9,0.0, 
20130404,8.9,21.4,7.8,13.9,0.0, 
20130405,12.9,14.6,11.7,12.6,17.4, 
20130406,13.5,13.6,9.7,11.1,6.4, 
20130407,9.9,22.1,9.0,14.1,5.0, 
20130408,11.3,19.1,7.5,12.5,0.0, 
20130409,11.8,18.5,10.4,14.0,0.0, 
20130410,13.1,22.4,10.9,15.9,0.0, 
20130411,15.0,18.5,11.4,14.9,0.0, 
20130412,12.1,15.7,9.1,12.1,0.0, 
20130413,8.6,19.6,5.4,12.1,0.0, 
20130414,11.3,18.2,9.5,13.0,3.9, 
20130415,11.4,23.9,10.4,17.2,4.0, 
20130416,13.8,24.7,12.0,18.5,0.0, 
20130417,18.4,19.4,11.9,15.6,4.9, 
20130418,11.2,17.3,9.5,11.9,5.5, 
20130419,9.8,17.2,6.6,12.3,6.0, 
20130420,11.9,18.1,9.5,13.0,0.0, 
20130421,8.8,19.0,7.4,12.7,0.0, 
20130422,9.7,21.3,8.1,14.2,0.0, 
20130423,11.2,21.3,7.7,14.4,0.0, 
20130424,11.0,21.2,9.1,15.0,0.0, 
20130425,13.4,20.8,12.4,15.9,0.0, 
20130426,14.0,20.2,10.8,15.0,0.0, 
20130427,10.3,19.4,7.9,13.4,0.0, 
20130428,9.4,20.9,8.6,13.8,0.0, 
20130429,10.1,23.7,8.4,16.0,0.0, 
20130430,15.8,27.0,13.3,18.8,0.0, 
