datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,1.8,7.8,1.0,4.5,0.0, 
20130102,5.1,10.3,4.2,6.4,0.0, 
20130103,3.4,7.4,1.0,4.1,0.0, 
20130104,3.4,9.5,2.5,5.3,0.0, 
20130105,3.3,8.0,1.0,4.8,0.0, 
20130106,5.5,10.9,4.1,6.6,0.0, 
20130107,4.9,10.7,1.7,5.8,0.0, 
20130108,6.4,11.4,4.7,7.5,0.0, 
20130109,5.1,5.7,1.0,3.8,0.0, 
20130110,-1.3,2.1,-5.3,-1.8,0.0, 
20130111,-5.5,2.1,-6.6,-4.3,0.0, 
20130112,0.4,2.2,-4.1,-0.5,0.0, 
20130113,-4.3,-1.0,-6.7,-4.4,0.0, 
20130114,-6.6,-4.4,-9.0,-6.9,0.0, 
20130115,-7.7,-1.0,-8.9,-5.4,0.0, 
20130116,-4.3,3.5,-7.3,-2.8,0.0, 
20130117,-2.5,4.2,-5.2,-1.0,0.0, 
20130118,1.0,3.6,-1.9,1.7,0.0, 
20130119,-0.3,5.1,-3.4,0.1,0.0, 
20130120,0.2,-1.0,-5.6,-3.1,2.6, 
20130121,-5.8,-1.0,-8.4,-4.1,0.0, 
20130122,-2.1,-1.0,-8.8,-6.3,1.1, 
20130123,-8.8,-4.1,-10.4,-7.5,0.0, 
20130124,-7.6,-1.0,-9.2,-5.5,0.0, 
20130125,-5.1,1.1,-8.8,-4.7,0.0, 
20130126,-3.1,4.1,-6.1,-1.1,0.0, 
20130127,4.6,4.8,-3.4,-0.6,3.4, 
20130128,-3.6,4.4,-6.3,-1.1,3.5, 
20130129,2.5,3.1,1.0,2.1,3.3, 
20130130,0.1,-1.0,-5.5,-3.8,5.0, 
20130131,-5.7,-1.0,-7.9,-4.4,0.0, 
20130201,-3.3,-1.0,-5.3,-3.1,0.0, 
20130202,-5.8,3.7,-6.8,-2.1,0.0, 
20130203,1.7,6.4,1.0,3.3,0.0, 
20130204,0.5,3.9,-1.2,2.7,0.0, 
20130205,3.5,3.7,1.0,2.7,0.0, 
20130206,0.6,2.6,-2.9,-0.6,0.0, 
20130207,-1.8,3.3,-4.3,-0.9,0.0, 
20130208,-0.6,1.6,-2.8,-1.1,0.0, 
20130209,-1.9,-1.1,-5.3,-3.6,0.0, 
20130210,-5.0,-1.9,-7.8,-5.3,0.0, 
20130211,-5.4,-1.0,-7.0,-4.8,0.0, 
20130212,-3.1,4.5,-4.9,-1.0,0.0, 
20130213,-0.4,5.8,-3.4,1.6,0.0, 
20130214,1.3,6.3,-1.7,2.2,0.0, 
20130215,0.6,8.2,-2.3,3.8,0.0, 
20130216,3.7,11.6,1.0,7.3,0.0, 
20130217,9.6,10.8,-3.4,3.5,3.4, 
20130218,-3.7,3.7,-5.1,-1.5,3.5, 
20130219,0.4,7.3,-1.5,4.1,1.0, 
20130220,6.1,6.5,-3.2,0.7,1.5, 
20130221,-3.5,6.6,-5.5,-0.2,0.0, 
20130222,2.6,4.2,1.0,2.6,3.2, 
20130223,-0.1,2.3,-2.5,0.0,4.0, 
20130224,-2.8,4.4,-3.5,0.0,0.0, 
20130225,1.9,8.5,-1.4,4.4,0.0, 
20130226,3.5,9.8,1.0,4.8,0.0, 
20130227,3.5,10.3,1.0,5.8,0.0, 
20130228,4.2,12.3,1.0,6.4,0.0, 
20130301,6.7,12.2,3.1,6.4,3.7, 
20130302,3.3,6.6,1.0,3.2,5.5, 
20130303,1.2,10.2,-1.0,5.9,0.0, 
20130304,4.8,11.4,1.4,6.3,0.0, 
20130305,5.6,10.7,2.4,6.2,0.0, 
20130306,4.9,5.2,-1.2,2.3,1.0, 
20130307,-0.1,3.0,-2.8,-0.2,0.0, 
20130308,-2.3,5.2,-2.8,1.0,0.0, 
20130309,0.6,9.9,-1.1,6.6,0.0, 
20130310,3.3,11.7,1.3,5.9,0.0, 
20130311,4.8,16.1,1.1,7.8,0.0, 
20130312,8.3,14.1,5.8,9.2,0.0, 
20130313,7.0,12.4,3.4,7.4,0.0, 
20130314,6.1,11.1,2.9,6.8,0.0, 
20130315,5.8,12.2,2.2,7.0,0.0, 
20130316,5.9,12.7,2.1,7.2,0.0, 
20130317,5.9,15.5,2.5,8.4,0.0, 
20130318,8.8,16.0,7.3,10.5,0.0, 
20130319,7.8,18.1,4.5,11.3,0.0, 
20130320,10.3,15.7,7.3,11.0,0.0, 
20130321,8.4,12.7,5.3,8.5,0.0, 
20130322,6.7,13.8,4.4,8.6,0.0, 
20130323,8.8,14.8,6.4,10.0,0.0, 
20130324,8.1,14.2,5.6,9.3,0.0, 
20130325,9.1,12.7,6.8,9.0,0.0, 
20130326,6.5,11.4,5.6,7.7,0.0, 
20130327,6.4,10.7,5.7,7.1,1.4, 
20130328,6.4,12.9,3.4,7.8,1.5, 
20130329,7.2,14.3,5.4,9.3,0.0, 
