datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,0.5,11.5,1.0,5.8,0.0,76.4
20130102,2.2,13.3,1.4,7.3,0.0,77.4
20130103,7.3,10.0,1.0,6.1,0.0,70.9
20130104,0.4,11.7,1.0,7.0,0.0,79.9
20130105,3.1,10.1,2.4,6.6,0.0,61.2
20130106,7.3,13.5,4.1,8.2,1.4,74.6
20130107,3.5,10.5,1.4,6.3,1.5,74.3
20130108,8.4,13.0,6.9,8.8,0.0,71.9
20130109,7.8,7.9,3.3,6.0,0.0,69.6
20130110,3.6,6.4,2.3,3.9,0.0,61.0
20130111,2.1,4.4,-2.3,1.7,0.0,55.1
20130112,-0.4,8.6,1.0,4.8,0.0,67.6
20130113,2.3,8.1,-1.6,2.5,0.0,61.3
20130114,1.1,1.6,-1.9,-0.9,0.0,67.4
20130115,-2.3,1.4,-5.8,-3.3,0.0,55.1
20130116,0.1,4.5,-2.3,1.2,0.0,55.4
20130117,-3.1,6.0,-3.5,1.1,0.0,55.6
20130118,-2.0,8.0,-2.3,3.3,0.0,59.1
20130119,0.4,5.8,-1.1,3.2,0.0,66.4
20130120,0.3,3.7,-1.0,2.2,1.9,73.9
20130121,0.5,4.6,1.0,2.1,2.0,69.2
20130122,3.1,3.1,-2.3,0.6,0.0,69.3
20130123,-0.8,-1.0,-5.5,-3.1,2.4,71.8
20130124,-0.7,2.5,-3.3,-0.4,2.5,67.2
20130125,-0.1,4.0,-1.7,1.6,0.0,61.9
20130126,-0.2,7.2,-5.3,1.8,0.0,62.7
20130127,5.2,8.3,1.0,4.1,0.0,65.1
20130128,-1.0,9.5,-2.8,2.6,0.0,51.7
20130129,5.9,10.6,4.0,7.0,1.7,75.3
20130130,2.9,4.4,1.0,2.5,1.1,67.5
20130131,-1.4,3.2,-4.5,-1.6,1.0,58.3
20130201,-0.7,4.3,-1.8,1.9,0.0,58.2
20130202,-0.1,4.8,-3.7,0.4,0.0,58.8
20130203,-2.6,9.4,-4.4,1.7,0.0,69.5
20130204,3.1,11.7,2.4,6.4,0.0,63.0
20130205,6.6,7.0,4.9,6.2,1.0,80.9
20130206,4.9,5.1,1.0,2.8,1.0,62.7
20130207,1.9,5.8,1.0,3.1,0.0,57.5
20130208,2.0,4.6,1.0,2.7,0.0,63.2
20130209,2.1,2.3,-1.6,0.9,0.0,66.0
20130210,-1.1,-1.0,-2.6,-1.7,0.0,75.8
20130211,-1.4,2.0,-2.5,0.0,1.0,72.6
20130212,1.7,5.6,-2.8,2.6,1.0,61.9
20130213,-2.7,8.8,-4.4,2.4,0.0,71.0
20130214,5.3,7.0,-1.0,4.5,0.0,65.6
20130215,-1.7,10.1,-4.0,2.2,0.0,66.8
20130216,-0.6,15.2,-2.8,8.3,2.2,75.3
20130217,12.1,12.3,1.0,5.9,3.2,74.4
20130218,0.9,4.3,-2.4,2.2,0.0,57.2
20130219,-2.7,11.9,-4.1,5.0,0.0,58.5
20130220,12.0,12.5,1.0,5.8,7.1,75.9
20130221,-0.3,8.7,-3.6,1.7,7.5,57.6
20130222,5.9,10.9,3.5,7.7,7.4,78.4
20130223,3.3,4.0,1.0,2.6,12.5,66.6
20130224,1.0,5.5,-1.2,2.7,0.0,56.1
20130225,-0.5,8.9,-1.3,4.9,0.0,67.3
20130226,0.7,10.4,1.0,5.5,0.0,66.1
20130227,0.5,10.2,1.0,5.1,0.0,56.2
20130228,-0.9,11.8,-2.9,4.0,0.0,57.7
20130301,1.4,13.4,1.0,6.9,1.0,60.0
20130302,5.5,6.8,2.2,3.6,2.4,70.4
20130303,2.8,10.5,-2.6,4.3,2.5,60.6
20130304,1.7,12.5,-1.1,7.6,0.0,62.8
20130305,2.2,12.9,1.0,6.7,0.0,67.5
20130306,6.0,6.7,-1.2,3.9,0.0,54.7
20130307,-1.9,4.2,-3.0,1.0,1.0,64.0
20130308,1.5,7.0,1.0,3.7,1.0,61.7
20130309,4.6,11.1,1.0,6.5,0.0,62.0
20130310,6.0,12.2,1.0,6.4,0.0,61.9
20130311,-0.4,15.1,-2.3,6.6,0.0,46.9
20130312,2.8,16.8,1.0,9.9,0.0,47.4
20130313,6.5,9.5,3.4,6.7,0.0,70.0
20130314,5.7,8.9,1.7,5.9,0.0,60.7
20130315,4.9,9.7,1.0,5.8,0.0,58.4
20130316,0.4,10.0,-1.1,6.5,0.0,62.8
20130317,1.2,12.9,-2.0,6.5,0.0,63.8
20130318,2.1,15.4,1.3,7.2,0.0,56.7
20130319,7.7,16.9,1.0,9.0,0.0,48.2
20130320,3.5,13.7,3.0,8.0,4.1,67.9
20130321,7.7,8.7,5.4,7.2,5.5,69.3
20130322,5.3,11.6,1.0,6.4,0.0,64.7
20130323,7.4,12.7,3.9,8.4,0.0,61.9
20130324,4.0,12.4,2.1,7.1,0.0,65.7
20130325,6.5,12.4,6.0,8.4,1.0,72.7
20130326,6.9,11.3,1.4,7.2,1.0,64.1
20130327,7.3,11.0,4.9,8.0,1.0,78.2
20130328,4.3,14.5,1.0,8.4,1.0,66.0
20130329,7.2,13.9,6.2,9.0,1.0,75.8
20130330,4.6,16.0,2.5,9.2,1.0,66.2
20130331,9.4,14.3,7.6,9.9,1.5,76.5
20130401,8.2,12.9,5.9,9.1,1.5,78.3
20130402,4.9,14.0,1.3,7.8,0.0,67.6
20130403,3.7,17.2,1.0,8.8,0.0,61.8
20130404,6.4,21.1,4.3,12.0,0.0,53.5
20130405,11.5,16.2,11.1,14.7,9.5,79.5
20130406,15.0,15.2,9.5,13.1,4.4,91.5
20130407,9.8,16.8,8.6,11.8,4.5,85.0
20130408,10.5,16.9,8.7,11.9,0.0,83.2
20130409,8.9,18.6,8.7,12.9,0.0,79.1
20130410,13.3,20.7,9.4,14.6,0.0,59.9
20130411,12.5,15.0,9.0,11.7,9.3,79.0
20130412,9.3,15.7,5.5,11.2,10.5,51.4
20130413,5.2,18.4,4.1,11.6,0.0,59.8
20130414,12.4,18.9,12.3,15.1,0.0,57.1
20130415,13.8,24.3,12.8,17.2,0.0,71.6
20130416,14.4,22.7,11.3,15.6,0.0,83.9
20130417,12.3,19.1,10.4,14.3,6.5,91.4
20130418,9.8,18.9,9.6,13.4,8.5,83.5
20130419,10.8,17.5,8.6,13.1,0.0,57.2
20130420,8.4,16.4,7.8,12.1,0.0,58.1
20130421,11.0,17.7,9.6,13.3,0.0,69.3
20130422,9.1,17.0,8.5,12.2,0.0,77.3
20130423,7.9,20.3,5.3,12.4,0.0,69.5
20130424,7.6,22.1,5.5,14.4,0.0,57.3
20130425,15.4,22.0,15.3,18.0,0.0,67.7
20130426,15.2,18.7,11.1,15.3,0.0,64.1
20130427,11.0,18.4,9.5,13.4,0.0,60.7
20130428,11.0,22.6,8.4,15.1,0.0,64.3
20130429,12.3,24.7,7.4,16.7,0.0,60.4
20130430,16.6,24.1,15.4,19.2,0.0,61.8
20130501,14.9,24.3,11.9,17.3,0.0,76.0
20130502,13.3,27.1,11.9,18.0,0.0,54.0
20130503,14.9,27.6,9.7,18.6,0.0,62.8
20130504,14.7,27.1,12.6,19.2,0.0,66.1
20130505,17.2,24.0,16.2,19.3,6.4,83.3
20130506,16.0,21.9,11.1,16.0,9.0,60.1
20130507,10.7,20.9,10.0,15.9,0.0,74.8
20130508,13.8,23.8,11.1,17.1,0.0,65.4
20130509,15.1,17.8,12.5,15.0,7.6,78.1
20130510,15.1,18.9,14.2,15.8,1.9,85.6
20130511,15.8,26.2,15.4,20.7,1.5,72.2
20130512,20.6,22.0,14.7,20.0,0.0,83.2
20130513,14.5,24.1,13.0,17.8,0.0,79.6
20130514,13.9,20.9,9.9,15.5,0.0,72.6
20130515,11.0,21.6,9.5,15.3,0.0,71.1
20130516,11.6,22.2,10.9,16.3,0.0,72.2
20130517,16.0,23.4,11.6,17.7,0.0,70.6
20130518,12.3,25.9,11.0,18.6,0.0,65.5
20130519,14.5,25.4,10.9,15.5,0.0,73.1
20130520,12.6,25.6,10.8,18.4,0.0,60.9
20130521,14.4,26.2,11.1,19.0,0.0,68.4
20130522,15.3,27.3,12.7,20.6,0.0,70.4
20130523,16.4,25.9,13.2,19.6,0.0,78.3
20130524,18.1,23.1,16.1,19.5,2.7,87.5
20130525,15.3,25.3,12.3,18.0,3.0,73.7
20130526,14.4,19.9,11.3,16.5,0.0,61.9
20130527,11.2,23.0,8.3,15.9,0.0,70.5
20130528,12.2,27.2,11.8,20.5,0.0,53.2
20130529,18.6,28.3,15.6,21.5,0.0,67.0
20130530,15.0,29.6,13.2,21.0,0.0,65.9
20130531,17.3,25.5,17.0,21.7,4.5,88.0
20130601,21.5,22.6,13.9,19.6,4.5,92.8
20130602,12.9,22.9,11.0,17.4,0.0,73.4
20130603,16.9,22.7,16.1,18.8,0.0,67.6
20130604,16.2,24.8,14.1,19.2,0.0,70.6
20130605,18.5,27.6,13.3,21.3,0.0,52.5
20130606,20.9,22.3,17.1,19.7,3.8,65.4
20130607,19.9,20.4,17.2,18.8,1.2,92.3
