datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130101,-2.4,10.3,-3.7,1.7,0.0,91.4
20130102,-1.7,11.7,-1.8,5.3,0.0,92.7
20130103,0.2,10.3,-3.4,2.3,0.0,86.4
20130104,-2.9,10.2,-4.7,0.9,0.0,92.4
20130105,-1.8,10.1,-2.6,3.8,0.0,88.5
20130106,6.6,12.6,1.0,7.0,0.0,79.9
20130107,-0.6,9.4,-2.6,3.5,0.0,90.8
20130108,5.0,14.2,4.0,7.8,0.0,84.9
20130109,7.2,8.0,-2.5,5.2,0.0,81.4
20130110,-2.7,6.3,-3.9,1.0,0.0,79.7
20130111,-0.4,3.7,-6.7,-1.1,0.0,67.2
20130112,-2.5,6.6,-4.9,0.2,0.0,88.2
20130113,-3.4,2.8,-7.3,-3.2,1.9,94.0
20130114,-2.6,-1.0,-6.2,-3.2,2.0,69.3
20130115,-5.8,2.4,-11.8,-5.6,0.0,69.1
20130116,-8.2,5.2,-10.7,-4.4,0.0,75.2
20130117,-7.6,5.7,-9.0,-3.4,0.0,78.0
20130118,-3.3,7.1,-6.4,-0.3,0.0,79.0
20130119,-3.7,7.9,-7.0,-0.7,0.0,80.2
20130120,-3.7,-1.0,-5.3,-2.2,7.2,92.2
20130121,-6.9,1.4,-12.4,-5.6,9.5,93.2
20130122,-1.0,-1.0,-4.8,-2.3,2.9,90.7
20130123,-5.3,-1.0,-14.2,-7.1,3.5,86.8
20130124,-10.7,2.1,-12.4,-6.8,0.0,87.3
20130125,-8.9,2.9,-11.7,-5.8,0.0,84.5
20130126,-8.6,6.7,-12.8,-4.6,0.0,82.3
20130127,-3.8,4.8,-4.4,1.0,1.0,71.9
20130128,-5.3,9.6,-9.2,-0.5,1.0,79.1
20130129,2.1,5.2,1.3,3.1,1.1,98.2
20130130,4.2,4.5,-5.8,0.3,3.1,77.5
20130131,-5.8,5.2,-8.8,-3.5,0.0,74.4
20130201,-3.9,4.8,-6.5,-1.9,0.0,73.3
20130202,-6.1,7.3,-9.5,-2.4,0.0,70.4
20130203,-5.4,8.4,-7.5,-0.2,0.0,79.8
20130204,-1.9,11.9,-1.9,6.6,0.0,72.9
20130205,5.3,6.2,3.3,4.7,1.6,94.3
20130206,3.6,4.4,-3.5,2.0,2.0,68.5
20130207,-3.8,7.9,-4.8,-0.1,0.0,77.9
20130208,-2.6,5.8,-3.2,1.2,0.0,77.3
20130209,0.9,1.3,-3.5,-2.0,0.0,79.5
20130210,-4.0,-1.2,-6.6,-3.7,0.0,83.5
20130211,-4.0,2.8,-6.7,-3.5,0.0,83.7
20130212,-1.1,5.2,-4.8,0.0,0.0,81.4
